id,附加费代码,附加费名称,船司,航线,起运港,目的港,币种,20底,40底,40HQ底,单票,付款方式
53710,THC,码头操作费,PIL,南美西,ZHUHAI,BUENAVENTURA,CNY,599,950,950,,PREPAID
53335,DOC,文件费,PIL,中美洲,JIANGMEN,PUERTO QUETZAL,CNY,,,,450.0,PREPAID
53335,SEAL,封条费,PIL,中美洲,JIANGMEN,PUERTO QUETZAL,CNY,45,45,45,,PREPAID
53335,ISPS,港口安保费,PIL,中美洲,JIANGMEN,PUERTO QUETZAL,USD,10,10,10,,PREPAID
53335,TLX,电放费,PIL,中美洲,JIANGMEN,PUERTO QUETZAL,CNY,,,,450.0,PREPAID
53335,EIR,打单费,PIL,中美洲,JIANGMEN,PUERTO QUETZAL,CNY,40,40,40,,PREPAID
53335,LSS,低硫附加费,PIL,中美洲,JIANGMEN,PUERTO QUETZAL,USD,25,50,50,,PREPAID
53335,THC,码头操作费,PIL,中美洲,JIANGMEN,PUERTO QUETZAL,CNY,599,950,950,,PREPAID
53647,DOC,文件费,PIL,南美西,JIANGMEN,BUENAVENTURA,CNY,,,,450.0,PREPAID
53647,SEAL,封条费,PIL,南美西,JIANGMEN,BUENAVENTURA,CNY,45,45,45,,PREPAID
53647,ISPS,港口安保费,PIL,南美西,JIANGMEN,BUENAVENTURA,USD,10,10,10,,PREPAID
53647,TLX,电放费,PIL,南美西,JIANGMEN,BUENAVENTURA,CNY,,,,450.0,PREPAID
53647,EIR,打单费,PIL,南美西,JIANGMEN,BUENAVENTURA,CNY,40,40,40,,PREPAID
53647,LSS,低硫附加费,PIL,南美西,JIANGMEN,BUENAVENTURA,USD,25,50,50,,PREPAID
53647,THC,码头操作费,PIL,南美西,JIANGMEN,BUENAVENTURA,CNY,599,950,950,,PREPAID
53272,DOC,文件费,PIL,中美洲,ZHUHAI,PUERTO QUETZAL,CNY,,,,450.0,PREPAID
53272,SEAL,封条费,PIL,中美洲,ZHUHAI,PUERTO QUETZAL,CNY,45,45,45,,PREPAID
53272,ISPS,港口安保费,PIL,中美洲,ZHUHAI,PUERTO QUETZAL,USD,10,10,10,,PREPAID
53272,EIR,打单费,PIL,中美洲,ZHUHAI,PUERTO QUETZAL,CNY,40,40,40,,PREPAID
53272,TLX,电放费,PIL,中美洲,ZHUHAI,PUERTO QUETZAL,CNY,,,,450.0,PREPAID
53272,LSS,低硫附加费,PIL,中美洲,ZHUHAI,PUERTO QUETZAL,USD,25,50,50,,PREPAID
53272,THC,码头操作费,PIL,中美洲,ZHUHAI,PUERTO QUETZAL,CNY,599,950,950,,PREPAID
53458,DOC,文件费,PIL,南美西,FOSHAN,BUENAVENTURA,CNY,,,,450.0,PREPAID
53458,SEAL,封条费,PIL,南美西,FOSHAN,BUENAVENTURA,CNY,45,45,45,,PREPAID
53458,ISPS,港口安保费,PIL,南美西,FOSHAN,BUENAVENTURA,USD,10,10,10,,PREPAID
53458,EIR,打单费,PIL,南美西,FOSHAN,BUENAVENTURA,CNY,40,40,40,,PREPAID
53458,TLX,电放费,PIL,南美西,FOSHAN,BUENAVENTURA,CNY,,,,450.0,PREPAID
53458,LSS,低硫附加费,PIL,南美西,FOSHAN,BUENAVENTURA,USD,25,50,50,,PREPAID
53458,THC,码头操作费,PIL,南美西,FOSHAN,BUENAVENTURA,CNY,599,950,950,,PREPAID
53395,DOC,文件费,PIL,南美西,ZHUHAI,BUENAVENTURA,CNY,,,,450.0,PREPAID
53395,SEAL,封条费,PIL,南美西,ZHUHAI,BUENAVENTURA,CNY,45,45,45,,PREPAID
53395,ISPS,港口安保费,PIL,南美西,ZHUHAI,BUENAVENTURA,USD,10,10,10,,PREPAID
53395,EIR,打单费,PIL,南美西,ZHUHAI,BUENAVENTURA,CNY,40,40,40,,PREPAID
53395,TLX,电放费,PIL,南美西,ZHUHAI,BUENAVENTURA,CNY,,,,450.0,PREPAID
53395,LSS,低硫附加费,PIL,南美西,ZHUHAI,BUENAVENTURA,USD,25,50,50,,PREPAID
53395,THC,码头操作费,PIL,南美西,ZHUHAI,BUENAVENTURA,CNY,599,950,950,,PREPAID
53331,DOC,文件费,PIL,墨西哥,JIANGMEN,LAZARO CARDENAS,CNY,,,,450.0,PREPAID
53331,SEAL,封条费,PIL,墨西哥,JIANGMEN,LAZARO CARDENAS,CNY,45,45,45,,PREPAID
53331,ISPS,港口安保费,PIL,墨西哥,JIANGMEN,LAZARO CARDENAS,USD,10,10,10,,PREPAID
53331,TLX,电放费,PIL,墨西哥,JIANGMEN,LAZARO CARDENAS,CNY,,,,450.0,PREPAID
53331,EIR,打单费,PIL,墨西哥,JIANGMEN,LAZARO CARDENAS,CNY,40,40,40,,PREPAID
53331,LSS,低硫附加费,PIL,墨西哥,JIANGMEN,LAZARO CARDENAS,USD,25,50,50,,PREPAID
53331,THC,码头操作费,PIL,墨西哥,JIANGMEN,LAZARO CARDENAS,CNY,599,950,950,,PREPAID
53332,DOC,文件费,PIL,南美西,JIANGMEN,BUENAVENTURA,CNY,,,,450.0,PREPAID
53332,SEAL,封条费,PIL,南美西,JIANGMEN,BUENAVENTURA,CNY,45,45,45,,PREPAID
53332,ISPS,港口安保费,PIL,南美西,JIANGMEN,BUENAVENTURA,USD,10,10,10,,PREPAID
53332,TLX,电放费,PIL,南美西,JIANGMEN,BUENAVENTURA,CNY,,,,450.0,PREPAID
53332,EIR,打单费,PIL,南美西,JIANGMEN,BUENAVENTURA,CNY,40,40,40,,PREPAID
53332,LSS,低硫附加费,PIL,南美西,JIANGMEN,BUENAVENTURA,USD,25,50,50,,PREPAID
53332,THC,码头操作费,PIL,南美西,JIANGMEN,BUENAVENTURA,CNY,599,950,950,,PREPAID
53268,DOC,文件费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,CNY,,,,450.0,PREPAID
53268,SEAL,封条费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,CNY,45,45,45,,PREPAID
53268,ISPS,港口安保费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,USD,10,10,10,,PREPAID
53268,EIR,打单费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,CNY,40,40,40,,PREPAID
53268,TLX,电放费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,CNY,,,,450.0,PREPAID
53268,LSS,低硫附加费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,USD,25,50,50,,PREPAID
53268,THC,码头操作费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,CNY,599,950,950,,PREPAID
53269,DOC,文件费,PIL,南美西,ZHUHAI,BUENAVENTURA,CNY,,,,450.0,PREPAID
53269,SEAL,封条费,PIL,南美西,ZHUHAI,BUENAVENTURA,CNY,45,45,45,,PREPAID
53269,ISPS,港口安保费,PIL,南美西,ZHUHAI,BUENAVENTURA,USD,10,10,10,,PREPAID
53269,EIR,打单费,PIL,南美西,ZHUHAI,BUENAVENTURA,CNY,40,40,40,,PREPAID
53269,TLX,电放费,PIL,南美西,ZHUHAI,BUENAVENTURA,CNY,,,,450.0,PREPAID
53269,LSS,低硫附加费,PIL,南美西,ZHUHAI,BUENAVENTURA,USD,25,50,50,,PREPAID
53269,THC,码头操作费,PIL,南美西,ZHUHAI,BUENAVENTURA,CNY,599,950,950,,PREPAID
53204,THC,码头操作费,PIL,墨西哥,ZHONGSHAN,"MANZANILLO,MEXICO",CNY,599,950,950,,PREPAID
53204,DOC,文件费,PIL,墨西哥,ZHONGSHAN,"MANZANILLO,MEXICO",CNY,,,,450.0,PREPAID
53204,ISPS,港口安保费,PIL,墨西哥,ZHONGSHAN,"MANZANILLO,MEXICO",USD,10,10,10,,PREPAID
53204,SEAL,封条费,PIL,墨西哥,ZHONGSHAN,"MANZANILLO,MEXICO",CNY,45,45,45,,PREPAID
53204,EIR,打单费,PIL,墨西哥,ZHONGSHAN,"MANZANILLO,MEXICO",CNY,40,40,40,,PREPAID
53204,TLX,电放费,PIL,墨西哥,ZHONGSHAN,"MANZANILLO,MEXICO",CNY,,,,450.0,PREPAID
53204,LSS,低硫附加费,PIL,墨西哥,ZHONGSHAN,"MANZANILLO,MEXICO",USD,25,50,50,,PREPAID
53205,THC,码头操作费,PIL,墨西哥,ZHONGSHAN,LAZARO CARDENAS,CNY,599,950,950,,PREPAID
53205,DOC,文件费,PIL,墨西哥,ZHONGSHAN,LAZARO CARDENAS,CNY,,,,450.0,PREPAID
53205,ISPS,港口安保费,PIL,墨西哥,ZHONGSHAN,LAZARO CARDENAS,USD,10,10,10,,PREPAID
53205,SEAL,封条费,PIL,墨西哥,ZHONGSHAN,LAZARO CARDENAS,CNY,45,45,45,,PREPAID
53205,EIR,打单费,PIL,墨西哥,ZHONGSHAN,LAZARO CARDENAS,CNY,40,40,40,,PREPAID
53205,TLX,电放费,PIL,墨西哥,ZHONGSHAN,LAZARO CARDENAS,CNY,,,,450.0,PREPAID
53205,LSS,低硫附加费,PIL,墨西哥,ZHONGSHAN,LAZARO CARDENAS,USD,25,50,50,,PREPAID
53206,THC,码头操作费,PIL,南美西,ZHONGSHAN,BUENAVENTURA,CNY,599,950,950,,PREPAID
53206,DOC,文件费,PIL,南美西,ZHONGSHAN,BUENAVENTURA,CNY,,,,450.0,PREPAID
53206,ISPS,港口安保费,PIL,南美西,ZHONGSHAN,BUENAVENTURA,USD,10,10,10,,PREPAID
53206,SEAL,封条费,PIL,南美西,ZHONGSHAN,BUENAVENTURA,CNY,45,45,45,,PREPAID
53206,EIR,打单费,PIL,南美西,ZHONGSHAN,BUENAVENTURA,CNY,40,40,40,,PREPAID
53206,TLX,电放费,PIL,南美西,ZHONGSHAN,BUENAVENTURA,CNY,,,,450.0,PREPAID
53151,THC,码头操作费,PIL,墨西哥,ZHONGSHAN,"MANZANILLO,MEXICO",CNY,599,950,950,,PREPAID
53151,DOC,文件费,PIL,墨西哥,ZHONGSHAN,"MANZANILLO,MEXICO",CNY,,,,450.0,PREPAID
53151,ISPS,港口安保费,PIL,墨西哥,ZHONGSHAN,"MANZANILLO,MEXICO",USD,10,10,10,,PREPAID
53151,SEAL,封条费,PIL,墨西哥,ZHONGSHAN,"MANZANILLO,MEXICO",CNY,45,45,45,,PREPAID
53151,EIR,打单费,PIL,墨西哥,ZHONGSHAN,"MANZANILLO,MEXICO",CNY,40,40,40,,PREPAID
53151,TLX,电放费,PIL,墨西哥,ZHONGSHAN,"MANZANILLO,MEXICO",CNY,,,,450.0,PREPAID
53151,LSS,低硫附加费,PIL,墨西哥,ZHONGSHAN,"MANZANILLO,MEXICO",USD,25,50,50,,PREPAID
53278,DOC,文件费,PIL,南美东,ZHUHAI,BUENOS AIRES,CNY,,,,450.0,PREPAID
53278,SEAL,封条费,PIL,南美东,ZHUHAI,BUENOS AIRES,CNY,45,45,45,,PREPAID
53278,ISPS,港口安保费,PIL,南美东,ZHUHAI,BUENOS AIRES,USD,10,10,10,,PREPAID
53278,EIR,打单费,PIL,南美东,ZHUHAI,BUENOS AIRES,CNY,40,40,40,,PREPAID
53278,TLX,电放费,PIL,南美东,ZHUHAI,BUENOS AIRES,CNY,,,,450.0,PREPAID
53278,LSS,低硫附加费,PIL,南美东,ZHUHAI,BUENOS AIRES,USD,25,50,50,,PREPAID
53278,THC,码头操作费,PIL,南美东,ZHUHAI,BUENOS AIRES,CNY,599,950,950,,PREPAID
53206,LSS,低硫附加费,PIL,南美西,ZHONGSHAN,BUENAVENTURA,USD,25,50,50,,PREPAID
53152,THC,码头操作费,PIL,墨西哥,ZHONGSHAN,LAZARO CARDENAS,CNY,599,950,950,,PREPAID
53152,DOC,文件费,PIL,墨西哥,ZHONGSHAN,LAZARO CARDENAS,CNY,,,,450.0,PREPAID
53152,ISPS,港口安保费,PIL,墨西哥,ZHONGSHAN,LAZARO CARDENAS,USD,10,10,10,,PREPAID
53152,SEAL,封条费,PIL,墨西哥,ZHONGSHAN,LAZARO CARDENAS,CNY,45,45,45,,PREPAID
53152,EIR,打单费,PIL,墨西哥,ZHONGSHAN,LAZARO CARDENAS,CNY,40,40,40,,PREPAID
53152,TLX,电放费,PIL,墨西哥,ZHONGSHAN,LAZARO CARDENAS,CNY,,,,450.0,PREPAID
53152,LSS,低硫附加费,PIL,墨西哥,ZHONGSHAN,LAZARO CARDENAS,USD,25,50,50,,PREPAID
203375,THC,码头操作费,COSCO,新加坡,SHENZHEN,SINGAPORE,CNY,680,1050,1050,,PREPAID
203375,TLX,电放费,COSCO,新加坡,SHENZHEN,SINGAPORE,CNY,,,,450.0,PREPAID
203375,DOC,文件费,COSCO,新加坡,SHENZHEN,SINGAPORE,CNY,,,,500.0,PREPAID
203375,SEAL,封条费,COSCO,新加坡,SHENZHEN,SINGAPORE,CNY,30,30,30,,PREPAID
203375,EIR,打单费,COSCO,新加坡,SHENZHEN,SINGAPORE,CNY,40,40,40,,PREPAID
203375,VGM,经核实的集装箱总重,COSCO,新加坡,SHENZHEN,SINGAPORE,CNY,20,20,20,,PREPAID
203375,LSS,低硫附加费,COSCO,新加坡,SHENZHEN,SINGAPORE,USD,20,40,40,,PREPAID
149926,DOC,文件费,PIL,南美东,FOSHAN,MONTEVIDEO,CNY,,,,450.0,PREPAID
149926,SEAL,封条费,PIL,南美东,FOSHAN,MONTEVIDEO,CNY,45,45,45,,PREPAID
149926,ISPS,港口安保费,PIL,南美东,FOSHAN,MONTEVIDEO,USD,10,10,10,,PREPAID
149926,EIR,打单费,PIL,南美东,FOSHAN,MONTEVIDEO,CNY,40,40,40,,PREPAID
149926,TLX,电放费,PIL,南美东,FOSHAN,MONTEVIDEO,CNY,,,,450.0,PREPAID
149926,LSS,低硫附加费,PIL,南美东,FOSHAN,MONTEVIDEO,USD,25,50,50,,PREPAID
149926,THC,码头操作费,PIL,南美东,FOSHAN,MONTEVIDEO,CNY,599,950,950,,PREPAID
53129,THC,码头操作费,PIL,南美西,ZHONGSHAN,BUENAVENTURA,CNY,599,950,950,,PREPAID
53129,DOC,文件费,PIL,南美西,ZHONGSHAN,BUENAVENTURA,CNY,,,,450.0,PREPAID
53129,ISPS,港口安保费,PIL,南美西,ZHONGSHAN,BUENAVENTURA,USD,10,10,10,,PREPAID
53129,SEAL,封条费,PIL,南美西,ZHONGSHAN,BUENAVENTURA,CNY,45,45,45,,PREPAID
53129,EIR,打单费,PIL,南美西,ZHONGSHAN,BUENAVENTURA,CNY,40,40,40,,PREPAID
53708,DOC,文件费,PIL,墨西哥,ZHUHAI,"MANZANILLO,MEXICO",CNY,,,,450.0,PREPAID
53708,SEAL,封条费,PIL,墨西哥,ZHUHAI,"MANZANILLO,MEXICO",CNY,45,45,45,,PREPAID
53708,ISPS,港口安保费,PIL,墨西哥,ZHUHAI,"MANZANILLO,MEXICO",USD,10,10,10,,PREPAID
53708,EIR,打单费,PIL,墨西哥,ZHUHAI,"MANZANILLO,MEXICO",CNY,40,40,40,,PREPAID
53708,TLX,电放费,PIL,墨西哥,ZHUHAI,"MANZANILLO,MEXICO",CNY,,,,450.0,PREPAID
53708,LSS,低硫附加费,PIL,墨西哥,ZHUHAI,"MANZANILLO,MEXICO",USD,25,50,50,,PREPAID
53708,THC,码头操作费,PIL,墨西哥,ZHUHAI,"MANZANILLO,MEXICO",CNY,599,950,950,,PREPAID
53129,TLX,电放费,PIL,南美西,ZHONGSHAN,BUENAVENTURA,CNY,,,,450.0,PREPAID
53129,LSS,低硫附加费,PIL,南美西,ZHONGSHAN,BUENAVENTURA,USD,25,50,50,,PREPAID
149927,DOC,文件费,PIL,南美东,FOSHAN,BUENOS AIRES,CNY,,,,450.0,PREPAID
149927,SEAL,封条费,PIL,南美东,FOSHAN,BUENOS AIRES,CNY,45,45,45,,PREPAID
149927,ISPS,港口安保费,PIL,南美东,FOSHAN,BUENOS AIRES,USD,10,10,10,,PREPAID
149927,EIR,打单费,PIL,南美东,FOSHAN,BUENOS AIRES,CNY,40,40,40,,PREPAID
149927,TLX,电放费,PIL,南美东,FOSHAN,BUENOS AIRES,CNY,,,,450.0,PREPAID
149927,LSS,低硫附加费,PIL,南美东,FOSHAN,BUENOS AIRES,USD,25,50,50,,PREPAID
149927,THC,码头操作费,PIL,南美东,FOSHAN,BUENOS AIRES,CNY,599,950,950,,PREPAID
149866,DOC,文件费,PIL,南美东,ZHUHAI,MONTEVIDEO,CNY,,,,450.0,PREPAID
149866,SEAL,封条费,PIL,南美东,ZHUHAI,MONTEVIDEO,CNY,45,45,45,,PREPAID
149866,ISPS,港口安保费,PIL,南美东,ZHUHAI,MONTEVIDEO,USD,10,10,10,,PREPAID
149866,EIR,打单费,PIL,南美东,ZHUHAI,MONTEVIDEO,CNY,40,40,40,,PREPAID
149866,TLX,电放费,PIL,南美东,ZHUHAI,MONTEVIDEO,CNY,,,,450.0,PREPAID
149866,LSS,低硫附加费,PIL,南美东,ZHUHAI,MONTEVIDEO,USD,25,50,50,,PREPAID
149866,THC,码头操作费,PIL,南美东,ZHUHAI,MONTEVIDEO,CNY,599,950,950,,PREPAID
53645,DOC,文件费,PIL,墨西哥,JIANGMEN,"MANZANILLO,MEXICO",CNY,,,,450.0,PREPAID
53645,SEAL,封条费,PIL,墨西哥,JIANGMEN,"MANZANILLO,MEXICO",CNY,45,45,45,,PREPAID
53645,ISPS,港口安保费,PIL,墨西哥,JIANGMEN,"MANZANILLO,MEXICO",USD,10,10,10,,PREPAID
53645,TLX,电放费,PIL,墨西哥,JIANGMEN,"MANZANILLO,MEXICO",CNY,,,,450.0,PREPAID
53709,DOC,文件费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,CNY,,,,450.0,PREPAID
53709,SEAL,封条费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,CNY,45,45,45,,PREPAID
53709,ISPS,港口安保费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,USD,10,10,10,,PREPAID
53709,EIR,打单费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,CNY,40,40,40,,PREPAID
53709,TLX,电放费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,CNY,,,,450.0,PREPAID
53709,LSS,低硫附加费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,USD,25,50,50,,PREPAID
53709,THC,码头操作费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,CNY,599,950,950,,PREPAID
53645,EIR,打单费,PIL,墨西哥,JIANGMEN,"MANZANILLO,MEXICO",CNY,40,40,40,,PREPAID
53645,LSS,低硫附加费,PIL,墨西哥,JIANGMEN,"MANZANILLO,MEXICO",USD,25,50,50,,PREPAID
53645,THC,码头操作费,PIL,墨西哥,JIANGMEN,"MANZANILLO,MEXICO",CNY,599,950,950,,PREPAID
149867,DOC,文件费,PIL,南美东,ZHUHAI,BUENOS AIRES,CNY,,,,450.0,PREPAID
149867,SEAL,封条费,PIL,南美东,ZHUHAI,BUENOS AIRES,CNY,45,45,45,,PREPAID
149867,ISPS,港口安保费,PIL,南美东,ZHUHAI,BUENOS AIRES,USD,10,10,10,,PREPAID
149867,EIR,打单费,PIL,南美东,ZHUHAI,BUENOS AIRES,CNY,40,40,40,,PREPAID
149867,TLX,电放费,PIL,南美东,ZHUHAI,BUENOS AIRES,CNY,,,,450.0,PREPAID
149867,LSS,低硫附加费,PIL,南美东,ZHUHAI,BUENOS AIRES,USD,25,50,50,,PREPAID
149867,THC,码头操作费,PIL,南美东,ZHUHAI,BUENOS AIRES,CNY,599,950,950,,PREPAID
149851,DOC,文件费,PIL,南美东,ZHUHAI,MONTEVIDEO,CNY,,,,450.0,PREPAID
149851,SEAL,封条费,PIL,南美东,ZHUHAI,MONTEVIDEO,CNY,45,45,45,,PREPAID
149851,ISPS,港口安保费,PIL,南美东,ZHUHAI,MONTEVIDEO,USD,10,10,10,,PREPAID
149851,EIR,打单费,PIL,南美东,ZHUHAI,MONTEVIDEO,CNY,40,40,40,,PREPAID
149851,TLX,电放费,PIL,南美东,ZHUHAI,MONTEVIDEO,CNY,,,,450.0,PREPAID
149851,LSS,低硫附加费,PIL,南美东,ZHUHAI,MONTEVIDEO,USD,25,50,50,,PREPAID
149851,THC,码头操作费,PIL,南美东,ZHUHAI,MONTEVIDEO,CNY,599,950,950,,PREPAID
53646,DOC,文件费,PIL,墨西哥,JIANGMEN,LAZARO CARDENAS,CNY,,,,450.0,PREPAID
53646,SEAL,封条费,PIL,墨西哥,JIANGMEN,LAZARO CARDENAS,CNY,45,45,45,,PREPAID
53646,ISPS,港口安保费,PIL,墨西哥,JIANGMEN,LAZARO CARDENAS,USD,10,10,10,,PREPAID
53646,TLX,电放费,PIL,墨西哥,JIANGMEN,LAZARO CARDENAS,CNY,,,,450.0,PREPAID
53646,EIR,打单费,PIL,墨西哥,JIANGMEN,LAZARO CARDENAS,CNY,40,40,40,,PREPAID
53646,LSS,低硫附加费,PIL,墨西哥,JIANGMEN,LAZARO CARDENAS,USD,25,50,50,,PREPAID
53646,THC,码头操作费,PIL,墨西哥,JIANGMEN,LAZARO CARDENAS,CNY,599,950,950,,PREPAID
149836,DOC,文件费,PIL,南美东,JIANGMEN,MONTEVIDEO,CNY,,,,450.0,PREPAID
149836,SEAL,封条费,PIL,南美东,JIANGMEN,MONTEVIDEO,CNY,45,45,45,,PREPAID
149836,ISPS,港口安保费,PIL,南美东,JIANGMEN,MONTEVIDEO,USD,10,10,10,,PREPAID
149836,TLX,电放费,PIL,南美东,JIANGMEN,MONTEVIDEO,CNY,,,,450.0,PREPAID
149836,EIR,打单费,PIL,南美东,JIANGMEN,MONTEVIDEO,CNY,40,40,40,,PREPAID
149836,LSS,低硫附加费,PIL,南美东,JIANGMEN,MONTEVIDEO,USD,25,50,50,,PREPAID
149836,THC,码头操作费,PIL,南美东,JIANGMEN,MONTEVIDEO,CNY,599,950,950,,PREPAID
53456,DOC,文件费,PIL,墨西哥,FOSHAN,"MANZANILLO,MEXICO",CNY,,,,450.0,PREPAID
53456,SEAL,封条费,PIL,墨西哥,FOSHAN,"MANZANILLO,MEXICO",CNY,45,45,45,,PREPAID
53456,ISPS,港口安保费,PIL,墨西哥,FOSHAN,"MANZANILLO,MEXICO",USD,10,10,10,,PREPAID
53456,EIR,打单费,PIL,墨西哥,FOSHAN,"MANZANILLO,MEXICO",CNY,40,40,40,,PREPAID
53456,TLX,电放费,PIL,墨西哥,FOSHAN,"MANZANILLO,MEXICO",CNY,,,,450.0,PREPAID
149852,DOC,文件费,PIL,南美东,ZHUHAI,BUENOS AIRES,CNY,,,,450.0,PREPAID
149852,SEAL,封条费,PIL,南美东,ZHUHAI,BUENOS AIRES,CNY,45,45,45,,PREPAID
149852,ISPS,港口安保费,PIL,南美东,ZHUHAI,BUENOS AIRES,USD,10,10,10,,PREPAID
149852,EIR,打单费,PIL,南美东,ZHUHAI,BUENOS AIRES,CNY,40,40,40,,PREPAID
149852,TLX,电放费,PIL,南美东,ZHUHAI,BUENOS AIRES,CNY,,,,450.0,PREPAID
149852,LSS,低硫附加费,PIL,南美东,ZHUHAI,BUENOS AIRES,USD,25,50,50,,PREPAID
149852,THC,码头操作费,PIL,南美东,ZHUHAI,BUENOS AIRES,CNY,599,950,950,,PREPAID
53457,DOC,文件费,PIL,墨西哥,FOSHAN,LAZARO CARDENAS,CNY,,,,450.0,PREPAID
53457,SEAL,封条费,PIL,墨西哥,FOSHAN,LAZARO CARDENAS,CNY,45,45,45,,PREPAID
53457,ISPS,港口安保费,PIL,墨西哥,FOSHAN,LAZARO CARDENAS,USD,10,10,10,,PREPAID
53457,EIR,打单费,PIL,墨西哥,FOSHAN,LAZARO CARDENAS,CNY,40,40,40,,PREPAID
53457,TLX,电放费,PIL,墨西哥,FOSHAN,LAZARO CARDENAS,CNY,,,,450.0,PREPAID
53457,LSS,低硫附加费,PIL,墨西哥,FOSHAN,LAZARO CARDENAS,USD,25,50,50,,PREPAID
53457,THC,码头操作费,PIL,墨西哥,FOSHAN,LAZARO CARDENAS,CNY,599,950,950,,PREPAID
53456,LSS,低硫附加费,PIL,墨西哥,FOSHAN,"MANZANILLO,MEXICO",USD,25,50,50,,PREPAID
53456,THC,码头操作费,PIL,墨西哥,FOSHAN,"MANZANILLO,MEXICO",CNY,599,950,950,,PREPAID
149821,DOC,文件费,PIL,南美东,JIANGMEN,MONTEVIDEO,CNY,,,,450.0,PREPAID
149821,SEAL,封条费,PIL,南美东,JIANGMEN,MONTEVIDEO,CNY,45,45,45,,PREPAID
149821,ISPS,港口安保费,PIL,南美东,JIANGMEN,MONTEVIDEO,USD,10,10,10,,PREPAID
149821,TLX,电放费,PIL,南美东,JIANGMEN,MONTEVIDEO,CNY,,,,450.0,PREPAID
149821,EIR,打单费,PIL,南美东,JIANGMEN,MONTEVIDEO,CNY,40,40,40,,PREPAID
149821,LSS,低硫附加费,PIL,南美东,JIANGMEN,MONTEVIDEO,USD,25,50,50,,PREPAID
149821,THC,码头操作费,PIL,南美东,JIANGMEN,MONTEVIDEO,CNY,599,950,950,,PREPAID
149837,DOC,文件费,PIL,南美东,JIANGMEN,BUENOS AIRES,CNY,,,,450.0,PREPAID
149837,SEAL,封条费,PIL,南美东,JIANGMEN,BUENOS AIRES,CNY,45,45,45,,PREPAID
149837,ISPS,港口安保费,PIL,南美东,JIANGMEN,BUENOS AIRES,USD,10,10,10,,PREPAID
149837,TLX,电放费,PIL,南美东,JIANGMEN,BUENOS AIRES,CNY,,,,450.0,PREPAID
149837,EIR,打单费,PIL,南美东,JIANGMEN,BUENOS AIRES,CNY,40,40,40,,PREPAID
149837,LSS,低硫附加费,PIL,南美东,JIANGMEN,BUENOS AIRES,USD,25,50,50,,PREPAID
149837,THC,码头操作费,PIL,南美东,JIANGMEN,BUENOS AIRES,CNY,599,950,950,,PREPAID
53394,DOC,文件费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,CNY,,,,450.0,PREPAID
53394,SEAL,封条费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,CNY,45,45,45,,PREPAID
53394,ISPS,港口安保费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,USD,10,10,10,,PREPAID
53394,EIR,打单费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,CNY,40,40,40,,PREPAID
53394,TLX,电放费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,CNY,,,,450.0,PREPAID
53394,LSS,低硫附加费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,USD,25,50,50,,PREPAID
53394,THC,码头操作费,PIL,墨西哥,ZHUHAI,LAZARO CARDENAS,CNY,599,950,950,,PREPAID
53393,DOC,文件费,PIL,墨西哥,ZHUHAI,"MANZANILLO,MEXICO",CNY,,,,450.0,PREPAID
53393,SEAL,封条费,PIL,墨西哥,ZHUHAI,"MANZANILLO,MEXICO",CNY,45,45,45,,PREPAID
53393,ISPS,港口安保费,PIL,墨西哥,ZHUHAI,"MANZANILLO,MEXICO",USD,10,10,10,,PREPAID
53393,EIR,打单费,PIL,墨西哥,ZHUHAI,"MANZANILLO,MEXICO",CNY,40,40,40,,PREPAID
53393,TLX,电放费,PIL,墨西哥,ZHUHAI,"MANZANILLO,MEXICO",CNY,,,,450.0,PREPAID
53393,LSS,低硫附加费,PIL,墨西哥,ZHUHAI,"MANZANILLO,MEXICO",USD,25,50,50,,PREPAID
53393,THC,码头操作费,PIL,墨西哥,ZHUHAI,"MANZANILLO,MEXICO",CNY,599,950,950,,PREPAID
149791,THC,码头操作费,PIL,南美东,ZHONGSHAN,MONTEVIDEO,CNY,599,950,950,,PREPAID
149791,DOC,文件费,PIL,南美东,ZHONGSHAN,MONTEVIDEO,CNY,,,,450.0,PREPAID
149791,ISPS,港口安保费,PIL,南美东,ZHONGSHAN,MONTEVIDEO,USD,10,10,10,,PREPAID
