id,起运港,目的港,船公司,目的港挂靠,航线代码,LINE,航程,船期,中转港,港区,20底,40底,40HQ底,起始日期,结束日期,供应商,备注,备注1,备注2
153121,ZHUHAI,LAEM CHABANG,COSCO,,NCT,泰国,5,"1,3,5/6",SHEKOU,GAOLAN,140,190,190,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153122,FOSHAN,LAEM CHABANG,COSCO,,NCT,泰国,5,"1,3,5/6",SHEKOU,LanShi,80,140,140,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153123,FOSHAN,LAEM CHABANG,COSCO,,NCT,泰国,5,"1,3,5/6",SHEKOU,GAOMING,80,140,140,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153124,FOSHAN,LAEM CHABANG,COSCO,,NCT,泰国,5,"1,3,5/6",SHEKOU,SanShui,80,140,140,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153126,ZHONGSHAN,LAEM CHABANG,COSCO,,NCT,泰国,5,"1,3,5/6",SHEKOU,ZhongShanGang,80,140,140,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153127,ZHONGSHAN,LAEM CHABANG,COSCO,,NCT,泰国,5,"1,3,5/6",SHEKOU,XiaoLan,80,140,140,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153128,SHENZHEN,LAT KRABANG,COSCO,,NCT,泰国,6,5/6,LAEM CHABANG,SHEKOU,130,175,175,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153171,ZHUHAI,BANGKOK,COSCO,SHCP,NCT,泰国,8,"1,3,5/6",SHEKOU,XIYU,255,400,400,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153172,ZHUHAI,BANGKOK,COSCO,SHCP,NCT,泰国,8,"1,3,5/6",SHEKOU,HONGWANG,255,400,400,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153176,JIANGMEN,BANGKOK,COSCO,SHCP,NCT,泰国,8,"1,3,5/6",SHEKOU,WAIHAI,255,400,400,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153177,JIANGMEN,BANGKOK,COSCO,SHCP,NCT,泰国,8,"1,3,5/6",SHEKOU,GAOSHA,255,400,400,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153178,ZHUHAI,BANGKOK,COSCO,SHCP,NCT,泰国,8,"1,3,5/6",SHEKOU,GAOLAN,315,450,450,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153179,FOSHAN,BANGKOK,COSCO,SHCP,NCT,泰国,8,"1,3,5/6",SHEKOU,LanShi,255,400,400,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153180,FOSHAN,BANGKOK,COSCO,SHCP,NCT,泰国,8,"1,3,5/6",SHEKOU,GAOMING,255,400,400,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153181,FOSHAN,BANGKOK,COSCO,SHCP,NCT,泰国,8,"1,3,5/6",SHEKOU,SanShui,255,400,400,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153183,ZHONGSHAN,BANGKOK,COSCO,SHCP,NCT,泰国,8,"1,3,5/6",SHEKOU,ZhongShanGang,255,400,400,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153184,ZHONGSHAN,BANGKOK,COSCO,SHCP,NCT,泰国,8,"1,3,5/6",SHEKOU,XiaoLan,255,400,400,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153130,FOSHAN,LAT KRABANG,COSCO,,NCT,泰国,7,"1,3,5/6",SHEKOU,SANSHAN,280,415,415,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153131,GUANGZHOU,LAT KRABANG,COSCO,,NCT,泰国,7,"1,3,5/6",SHEKOU,HuangPu,180,225,225,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153132,GUANGZHOU,LAT KRABANG,COSCO,,NCT,泰国,7,"1,3,5/6",SHEKOU,NanSha,180,275,275,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153133,ZHUHAI,LAT KRABANG,COSCO,,NCT,泰国,7,"1,3,5/6",SHEKOU,XIYU,180,275,275,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153134,ZHUHAI,LAT KRABANG,COSCO,,NCT,泰国,7,"1,3,5/6",SHEKOU,HONGWANG,180,275,275,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153138,JIANGMEN,LAT KRABANG,COSCO,,NCT,泰国,7,"1,3,5/6",SHEKOU,WAIHAI,180,275,275,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153139,JIANGMEN,LAT KRABANG,COSCO,,NCT,泰国,7,"1,3,5/6",SHEKOU,GAOSHA,180,275,275,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153140,ZHUHAI,LAT KRABANG,COSCO,,NCT,泰国,7,"1,3,5/6",SHEKOU,GAOLAN,240,325,325,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153141,FOSHAN,LAT KRABANG,COSCO,,NCT,泰国,7,"1,3,5/6",SHEKOU,LanShi,180,275,275,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153142,FOSHAN,LAT KRABANG,COSCO,,NCT,泰国,7,"1,3,5/6",SHEKOU,GAOMING,180,275,275,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153143,FOSHAN,LAT KRABANG,COSCO,,NCT,泰国,7,"1,3,5/6",SHEKOU,SanShui,180,275,275,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153145,ZHONGSHAN,LAT KRABANG,COSCO,,NCT,泰国,7,"1,3,5/6",SHEKOU,ZhongShanGang,180,275,275,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153146,ZHONGSHAN,LAT KRABANG,COSCO,,NCT,泰国,7,"1,3,5/6",SHEKOU,XiaoLan,180,275,275,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153147,SHENZHEN,BANGKOK,COSCO,SCT,NCT,泰国,6,5/6,LAEM CHABANG,SHEKOU,140,180,180,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153149,FOSHAN,BANGKOK,COSCO,SCT,NCT,泰国,7,"1,3,5/6",SHEKOU,SANSHAN,290,420,420,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153150,GUANGZHOU,BANGKOK,COSCO,SCT,NCT,泰国,7,"1,3,5/6",SHEKOU,HuangPu,190,230,230,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153151,GUANGZHOU,BANGKOK,COSCO,SCT,NCT,泰国,7,"1,3,5/6",SHEKOU,NanSha,190,280,280,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153152,ZHUHAI,BANGKOK,COSCO,SCT,NCT,泰国,7,"1,3,5/6",SHEKOU,XIYU,190,280,280,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153153,ZHUHAI,BANGKOK,COSCO,SCT,NCT,泰国,7,"1,3,5/6",SHEKOU,HONGWANG,190,280,280,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153157,JIANGMEN,BANGKOK,COSCO,SCT,NCT,泰国,7,"1,3,5/6",SHEKOU,WAIHAI,190,280,280,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153158,JIANGMEN,BANGKOK,COSCO,SCT,NCT,泰国,7,"1,3,5/6",SHEKOU,GAOSHA,190,280,280,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153159,ZHUHAI,BANGKOK,COSCO,SCT,NCT,泰国,7,"1,3,5/6",SHEKOU,GAOLAN,250,330,330,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153160,FOSHAN,BANGKOK,COSCO,SCT,NCT,泰国,7,"1,3,5/6",SHEKOU,LanShi,190,280,280,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153161,FOSHAN,BANGKOK,COSCO,SCT,NCT,泰国,7,"1,3,5/6",SHEKOU,GAOMING,190,280,280,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153162,FOSHAN,BANGKOK,COSCO,SCT,NCT,泰国,7,"1,3,5/6",SHEKOU,SanShui,190,280,280,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153164,ZHONGSHAN,BANGKOK,COSCO,SCT,NCT,泰国,7,"1,3,5/6",SHEKOU,ZhongShanGang,190,280,280,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153165,ZHONGSHAN,BANGKOK,COSCO,SCT,NCT,泰国,7,"1,3,5/6",SHEKOU,XiaoLan,190,280,280,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153168,FOSHAN,BANGKOK,COSCO,SHCP,NCT,泰国,8,"1,3,5/6",SHEKOU,SANSHAN,355,540,540,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153169,GUANGZHOU,BANGKOK,COSCO,SHCP,NCT,泰国,8,"1,3,5/6",SHEKOU,HuangPu,255,350,350,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153170,GUANGZHOU,BANGKOK,COSCO,SHCP,NCT,泰国,8,"1,3,5/6",SHEKOU,NanSha,255,400,400,08/01,08/31,深圳海光,免电放.目的港7DEM+7DET,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153204,SHENZHEN,SIHANOUKVILLE,COSCO,,RBC2,越南,4,6/1,,SHEKOU,190,210,210,08/15,08/31,深圳海光,免电放，目的港14天自由分,价格以开船日为准，CIS:USD120/240到付，具体以目的港账单为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400。 大小箱含箱重均不可超30.5TON
153206,FOSHAN,SIHANOUKVILLE,COSCO,,RBC2,越南,6,"1,3,5/1",SHEKOU,SANSHAN,340,450,450,08/01,08/31,深圳海光,免电放，目的港14天自由分,价格以开船日为准，CIS:USD120/240到付，具体以目的港账单为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400。 大小箱含箱重均不可超30.5TON
153207,GUANGZHOU,SIHANOUKVILLE,COSCO,,RBC2,越南,6,"1,3,5/1",SHEKOU,HuangPu,240,260,260,08/01,08/31,深圳海光,免电放，价格适用于乌冲，大码头，目的港14天自由分,价格以开船日为准，CIS:USD120/240到付，具体以目的港账单为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400。 大小箱含箱重均不可超30.5TON
153208,GUANGZHOU,SIHANOUKVILLE,COSCO,,RBC2,越南,6,"1,3,5/1",SHEKOU,NanSha,240,310,310,08/01,08/31,深圳海光,免电放，目的港14天自由分,价格以开船日为准，CIS:USD120/240到付，具体以目的港账单为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400。 大小箱含箱重均不可超30.5TON
153209,ZHUHAI,SIHANOUKVILLE,COSCO,,RBC2,越南,6,"1,3,5/1",SHEKOU,XIYU,240,310,310,08/01,08/31,深圳海光,免电放，目的港14天自由分,价格以开船日为准，CIS:USD120/240到付，具体以目的港账单为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400。 大小箱含箱重均不可超30.5TON
153210,ZHUHAI,SIHANOUKVILLE,COSCO,,RBC2,越南,6,"1,3,5/1",SHEKOU,HONGWANG,240,310,310,08/01,08/31,深圳海光,免电放，目的港14天自由分,价格以开船日为准，CIS:USD120/240到付，具体以目的港账单为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400。 大小箱含箱重均不可超30.5TON
153214,JIANGMEN,SIHANOUKVILLE,COSCO,,RBC2,越南,6,"1,3,5/1",SHEKOU,WAIHAI,240,310,310,08/01,08/31,深圳海光,免电放，目的港14天自由分,价格以开船日为准，CIS:USD120/240到付，具体以目的港账单为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400。 大小箱含箱重均不可超30.5TON
153215,JIANGMEN,SIHANOUKVILLE,COSCO,,RBC2,越南,6,"1,3,5/1",SHEKOU,GAOSHA,240,310,310,08/01,08/31,深圳海光,免电放，目的港14天自由分,价格以开船日为准，CIS:USD120/240到付，具体以目的港账单为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400。 大小箱含箱重均不可超30.5TON
153216,ZHUHAI,SIHANOUKVILLE,COSCO,,RBC2,越南,6,"1,3,5/1",SHEKOU,GAOLAN,300,360,360,08/01,08/31,深圳海光,免电放，目的港14天自由分,价格以开船日为准，CIS:USD120/240到付，具体以目的港账单为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400。 大小箱含箱重均不可超30.5TON
153217,FOSHAN,SIHANOUKVILLE,COSCO,,RBC2,越南,6,"1,3,5/1",SHEKOU,LanShi,240,310,310,08/01,08/31,深圳海光,免电放，目的港14天自由分,价格以开船日为准，CIS:USD120/240到付，具体以目的港账单为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400。 大小箱含箱重均不可超30.5TON
153218,FOSHAN,SIHANOUKVILLE,COSCO,,RBC2,越南,6,"1,3,5/1",SHEKOU,GAOMING,240,310,310,08/01,08/31,深圳海光,免电放，目的港14天自由分,价格以开船日为准，CIS:USD120/240到付，具体以目的港账单为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400。 大小箱含箱重均不可超30.5TON
153219,FOSHAN,SIHANOUKVILLE,COSCO,,RBC2,越南,6,"1,3,5/1",SHEKOU,SanShui,240,310,310,08/01,08/31,深圳海光,免电放，目的港14天自由分,价格以开船日为准，CIS:USD120/240到付，具体以目的港账单为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400。 大小箱含箱重均不可超30.5TON
153221,ZHONGSHAN,SIHANOUKVILLE,COSCO,,RBC2,越南,6,"1,3,5/1",SHEKOU,ZhongShanGang,240,310,310,08/01,08/31,深圳海光,免电放，目的港14天自由分,价格以开船日为准，CIS:USD120/240到付，具体以目的港账单为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400。 大小箱含箱重均不可超30.5TON
153222,ZHONGSHAN,SIHANOUKVILLE,COSCO,,RBC2,越南,6,"1,3,5/1",SHEKOU,XiaoLan,240,310,310,08/01,08/31,深圳海光,免电放，目的港14天自由分,价格以开船日为准，CIS:USD120/240到付，具体以目的港账单为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400。 大小箱含箱重均不可超30.5TON
153223,SHENZHEN,HAIPHONG,COSCO,,JCV,越南,3,2/4,,YANTIAN,30,50,50,08/01,08/31,深圳海光,免电放，目的港14天自由分,价格以开船日为准，CIS USD120/240到付具体以目的港账单为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153224,SHENZHEN,HAIPHONG,COSCO,,SVG,越南,4,4/6,,YANTIAN,30,50,50,08/01,08/31,深圳海光,免电放，目的港14天自由分,价格以开船日为准，CIS USD120/240到付具体以目的港账单为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153226,GUANGZHOU,HAIPHONG,COSCO,,JCV,越南,2,4/5,,NanSha,30,50,50,08/01,08/31,深圳海光,免电放，目的港14天自由分,价格以开船日为准，CIS USD120/240到付具体以目的港账单为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153227,GUANGZHOU,HAIPHONG,COSCO,,CVX,越南,3,3/5,,NanSha,,,,08/01,08/31,深圳海光,免电放，目的港14天自由分,价格以开船日为准，CIS USD120/240到付具体以目的港账单为准,CVX1 含箱重20吨以下免重柜费，超过20吨加超重费USD25/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153228,SHENZHEN,HANOI,COSCO,,JCV,越南,5,2/4,HAIPHONG,YANTIAN,430,750,750,08/01,08/31,深圳海光,免电放，CIS USD120/240到付,价格以开船日为准,15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153230,GUANGZHOU,HOCHIMINH CAT LAI,COSCO,,CVX,越南,3,4/5,,NanSha,60,80,80,08/01,08/31,深圳海光,免电放，目的港14天自由分,"价格以开船日为准,2018.02.05(LOADING DATE) 起征收CIS USD 30/60(COLLECT)",15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153232,ZHUHAI,HOCHIMINH CAT LAI,COSCO,,CVX,越南,3,2/4,,GAOLAN,90,120,120,08/01,08/31,深圳海光,免电放，目的港14天自由分,"价格以开船日为准,2018.02.05(LOADING DATE) 起征收CIS USD 30/60(COLLECT)",15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153236,FOSHAN,HOCHIMINH CAT LAI,COSCO,,CVX,越南,5,"1,3,5/5",NANSHA,LanShi,110,180,180,08/01,08/31,深圳海光,免电放，目的港14天自由分,"价格以开船日为准,2018.02.05(LOADING DATE) 起征收CIS USD 30/60(COLLECT)",15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153237,FOSHAN,HOCHIMINH CAT LAI,COSCO,,CVX,越南,5,"1,3,5/5",NANSHA,GAOMING,110,180,180,08/01,08/31,深圳海光,免电放，目的港14天自由分,"价格以开船日为准,2018.02.05(LOADING DATE) 起征收CIS USD 30/60(COLLECT)",15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153238,FOSHAN,HOCHIMINH CAT LAI,COSCO,,CVX,越南,5,"1,3,5/5",NANSHA,SanShui,110,180,180,08/01,08/31,深圳海光,免电放，目的港14天自由分,"价格以开船日为准,2018.02.05(LOADING DATE) 起征收CIS USD 30/60(COLLECT)",15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153240,FOSHAN,HOCHIMINH CAT LAI,COSCO,,CVX,越南,5,"1,3,5/5",NANSHA,SANSHAN,110,180,180,08/01,08/31,深圳海光,免电放，目的港14天自由分,"价格以开船日为准,2018.02.05(LOADING DATE) 起征收CIS USD 30/60(COLLECT)",15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153241,JIANGMEN,HOCHIMINH CAT LAI,COSCO,,CVX,越南,5,"1,3,5/5",NANSHA,WAIHAI,110,180,180,08/01,08/31,深圳海光,免电放，目的港14天自由分,"价格以开船日为准,2018.02.05(LOADING DATE) 起征收CIS USD 30/60(COLLECT)",15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153242,JIANGMEN,HOCHIMINH CAT LAI,COSCO,,CVX,越南,5,"1,3,5/5",NANSHA,GAOSHA,110,180,180,08/01,08/31,深圳海光,免电放，目的港14天自由分,"价格以开船日为准,2018.02.05(LOADING DATE) 起征收CIS USD 30/60(COLLECT)",15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
153243,GUANGZHOU,HOCHIMINH CAT LAI,COSCO,,CVX,越南,5,"1,3,5/5",NANSHA,HuangPu,110,130,130,08/01,08/31,深圳海光,免电放，价格适用于乌冲，大码头，目的港14天自由分,"价格以开船日为准,2018.02.05(LOADING DATE) 起征收CIS USD 30/60(COLLECT)",15-20吨（含柜重）需另收超重费USD25/20GP；超过20吨加超重费USD50/20GP。小柜超21T，大柜超26T码头收选柜费RMB400
