id,起运港,目的港,船公司,目的港挂靠,航线代码,LINE,航程,船期,中转港,港区,20底,40底,40HQ底,起始日期,结束日期,供应商,备注,备注1,备注2
149924,FOSHAN,ITAPOA,PIL,,,南美东,34,"1,3,5/4",SHEKOU,JiuJiang,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
149864,ZHUHAI,ITAPOA,PIL,,,南美东,34,"1,3,5/4",SHEKOU,XIYU,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
149849,ZHUHAI,ITAPOA,PIL,,,南美东,34,"1,3,5/4",SHEKOU,HONGWANG,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
149834,JIANGMEN,ITAPOA,PIL,,,南美东,34,"1,3,5/4",SHEKOU,GAOSHA,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
149819,JIANGMEN,ITAPOA,PIL,,,南美东,34,"1,3,5/4",SHEKOU,WAIHAI,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
149789,ZHONGSHAN,ITAPOA,PIL,,,南美东,34,"1,3,5/4",SHEKOU,XiaoLan,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
149780,ZHONGSHAN,ITAPOA,PIL,,,南美东,34,"1,3,5/4",SHEKOU,ZhongShanGang,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
149923,FOSHAN,PARANAGUA,PIL,,,南美东,33,"1,3,5/4",SHEKOU,JiuJiang,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
149863,ZHUHAI,PARANAGUA,PIL,,,南美东,33,"1,3,5/4",SHEKOU,XIYU,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
149848,ZHUHAI,PARANAGUA,PIL,,,南美东,33,"1,3,5/4",SHEKOU,HONGWANG,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
149833,JIANGMEN,PARANAGUA,PIL,,,南美东,33,"1,3,5/4",SHEKOU,GAOSHA,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
149642,ZHONGSHAN,NAVEGANTES,PIL,,,南美东,35,"1,3,5/4",SHEKOU,ZhongShanGang,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
53275,ZHUHAI,NAVEGANTES,PIL,,,南美东,30,"1,3,5/5",HONGKONG,DOUMEN,2000,2050,2050,08/16,08/31,中山海光,海运费+ODIS,,
149922,FOSHAN,SANTOS,PIL,,,南美东,31,"1,3,5/4",SHEKOU,JiuJiang,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开 （ODIS ）,,
149862,ZHUHAI,SANTOS,PIL,,,南美东,31,"1,3,5/4",SHEKOU,XIYU,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开 （ODIS ）,,
149847,ZHUHAI,SANTOS,PIL,,,南美东,31,"1,3,5/4",SHEKOU,HONGWANG,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开 （ODIS ）,,
149832,JIANGMEN,SANTOS,PIL,,,南美东,31,"1,3,5/4",SHEKOU,GAOSHA,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开 （ODIS ）,,
149817,JIANGMEN,SANTOS,PIL,,,南美东,31,"1,3,5/4",SHEKOU,WAIHAI,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开 （ODIS ）,,
149787,ZHONGSHAN,SANTOS,PIL,,,南美东,31,"1,3,5/4",SHEKOU,XiaoLan,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开 （ODIS ）,,
149640,ZHONGSHAN,SANTOS,PIL,,,南美东,31,"1,3,5/4",SHEKOU,ZhongShanGang,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开 （ODIS ）,,
53274,ZHUHAI,SANTOS,PIL,,,南美东,29,"1,3,5/5",HONGKONG,DOUMEN,2000,2050,2050,08/16,08/31,中山海光,海运费+ODIS,,
83212,ZHONGSHAN,BANGKOK,EMC,PAT,,泰国,5,"1,2,3,4,5/5",HONGKONG,HUANGPU ZS,180,260,260,08/01,08/31,中山海光,一号码头,,
83149,ZHONGSHAN,BANGKOK,EMC,PAT,,泰国,5,"1,2,3,4,5/5",HONGKONG,shenwan,180,260,260,08/01,08/31,中山海光,一号码头,,
57197,ZHONGSHAN,BANGKOK,EMC,PAT,,泰国,5,"1,2,3,4,5/5",HONGKONG,ZhongShanGang,180,260,260,08/01,08/31,中山海光,一号码头,,
57163,ZHONGSHAN,BANGKOK,EMC,PAT,,泰国,5,"1,2,3,4,5/5",HONGKONG,XiaoLan,180,260,260,08/01,08/31,中山海光,一号码头,,
57132,ZHUHAI,BANGKOK,EMC,PAT,,泰国,5,"1,2,3,4,5/5",HONGKONG,XIYU,180,260,260,08/01,08/31,中山海光,一号码头,,
56970,ZHUHAI,BANGKOK,EMC,PAT,,泰国,5,"1,2,3,4,5/5",HONGKONG,HONGWANG,180,260,260,08/01,08/31,中山海光,一号码头,,
56939,JIANGMEN,BANGKOK,EMC,PAT,,泰国,5,"1,2,3,4,5/5",HONGKONG,GAOSHA,180,260,260,08/01,08/31,中山海光,一号码头,,
56862,JIANGMEN,BANGKOK,EMC,PAT,,泰国,5,"1,2,3,4,5/5",HONGKONG,WAIHAI,180,260,260,08/01,08/31,中山海光,一号码头,,
194514,SHENZHEN,BANGKOK,TSL,SCT,JHT,泰国,7,6/1,LAEM CHABANG,SHEKOU,400,790,790,07/01,08/30,深圳海光,价格以截关日为准，免电放费，，起运港LOCAL以此为准 THC:RMB630/960;DOC:RMB450;SEAL:RMB30;EIR:RMB30;LSS:USD20/40,靠CW码头,"重柜需提前申请减免重柜费，20GP货柜超过21吨、40GP&HQ货柜超过24吨算重柜,重柜费USD30/CNTR"
194513,SHENZHEN,LAT KRABANG,TSL,,JHT,泰国,6,6/1,LAEM CHABANG,SHEKOU,380,730,730,07/01,08/30,深圳海光,价格以截关日为准，免电放费，，起运港LOCAL以此为准 THC:RMB630/960;DOC:RMB450;SEAL:RMB30;EIR:RMB30;LSS:USD20/40,靠CW码头,"重柜需提前申请减免重柜费，20GP货柜超过21吨、40GP&HQ货柜超过24吨算重柜,重柜费USD30/CNTR"
149818,JIANGMEN,PARANAGUA,PIL,,,南美东,33,"1,3,5/4",SHEKOU,WAIHAI,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
149788,ZHONGSHAN,PARANAGUA,PIL,,,南美东,33,"1,3,5/4",SHEKOU,XiaoLan,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
149641,ZHONGSHAN,PARANAGUA,PIL,,,南美东,33,"1,3,5/4",SHEKOU,ZhongShanGang,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
53276,ZHUHAI,PARANAGUA,PIL,,,南美东,32,"1,3,5/5",HONGKONG,DOUMEN,2000,2050,2050,08/16,08/31,中山海光,海运费+ODIS,,
149925,FOSHAN,NAVEGANTES,PIL,,,南美东,35,"1,3,5/4",SHEKOU,JiuJiang,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
149865,ZHUHAI,NAVEGANTES,PIL,,,南美东,35,"1,3,5/4",SHEKOU,XIYU,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
149850,ZHUHAI,NAVEGANTES,PIL,,,南美东,35,"1,3,5/4",SHEKOU,HONGWANG,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
149835,JIANGMEN,NAVEGANTES,PIL,,,南美东,35,"1,3,5/4",SHEKOU,GAOSHA,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
149820,JIANGMEN,NAVEGANTES,PIL,,,南美东,35,"1,3,5/4",SHEKOU,WAIHAI,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
149790,ZHONGSHAN,NAVEGANTES,PIL,,,南美东,35,"1,3,5/4",SHEKOU,XiaoLan,2000,2050,2050,08/16,08/31,中山海光,蛇口三截四开（ODIS ）,,
182614,FOSHAN,CHITTAGONG,COSCO,,NE2,印巴,16,"1,3,5/5",SHEKOU,GAOMING,1620,1700,1700,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。国际中转可用，不含PCS USD50/50预付，不接受到付,"小柜货重超20Tons加收usd30/20gp重柜费,货加柜不能超24tons,超重不接,大柜含柜重超过30tons,加收重柜费USD40。"
182612,FOSHAN,CHITTAGONG,COSCO,,NE2,印巴,16,"1,3,5/5",SHEKOU,LanShi,1620,1700,1700,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。国际中转可用，不含PCS USD50/50预付，不接受到付,"小柜货重超20Tons加收usd30/20gp重柜费,货加柜不能超24tons,超重不接,大柜含柜重超过30tons,加收重柜费USD40。"
182610,GUANGZHOU,CHITTAGONG,COSCO,,NE2,印巴,16,"1,3,5/5",SHEKOU,HuangPu,1620,1650,1650,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。国际中转可用，不含PCS USD50/50预付，不接受到付,"小柜货重超20Tons加收usd30/20gp重柜费,货加柜不能超24tons,超重不接,大柜含柜重超过30tons,加收重柜费USD40。"
182609,GUANGZHOU,CHITTAGONG,COSCO,,AP1,印巴,16,4/6,SHEKOU,NanSha,1620,1700,1700,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。国际中转可用，不含PCS USD50/50预付，不接受到付,"小柜货重超20Tons加收usd30/20gp重柜费,货加柜不能超24tons,超重不接,大柜含柜重超过30tons,加收重柜费USD40。"
177778,SHUNDE,PIPAVAV,COSCO,,CIX3,印巴,17,"1,3,5/6",SHEKOU,LELIU,,,,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA PPV去内陆点，前程价格，请单询,小柜普重同价
177777,SHUNDE,PIPAVAV,COSCO,,CIX3,印巴,17,"1,3,5/6",SHEKOU,BEIJIAO,,,,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA PPV去内陆点，前程价格，请单询,小柜普重同价
177776,SHUNDE,PIPAVAV,COSCO,,CIX3,印巴,17,"1,3,5/6",SHEKOU,RONGQI,,,,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA PPV去内陆点，前程价格，请单询,小柜普重同价
177775,GUANGXI,PIPAVAV,COSCO,,CIX3,印巴,17,"1,3,5/6",SHEKOU,WUZHOU,,,,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA PPV去内陆点，前程价格，请单询,小柜普重同价
177774,ZHANJIANG,PIPAVAV,COSCO,,CIX3,印巴,17,"1,3,5/6",SHEKOU,ZHANJIANG,,,,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA PPV去内陆点，前程价格，请单询,小柜普重同价
177773,SHANTOU,PIPAVAV,COSCO,,CIX3,印巴,17,"1,3,5/6",SHEKOU,SHANTOU,,,,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。国际中转可用，只适用汕头广澳驳船，汕头国集需要加USD30/50;VIA PPV去内陆点，前程价格，请单询,小柜普重同价
194512,SHENZHEN,LAEM CHABANG,TSL,,JHT,泰国,4,6/1,,SHEKOU,65,100,100,08/15,08/30,深圳海光,价格以截关日为准，免电放费，，起运港LOCAL以此为准 THC:RMB630/960;DOC:RMB450;SEAL:RMB30;EIR:RMB30;LSS:USD20/40,靠CW码头,"重柜需提前申请减免重柜费，20GP货柜超过21吨、40GP&HQ货柜超过24吨算重柜,重柜费USD30/CNTR"
194511,SHENZHEN,BANGKOK,TSL,PAT,JHT,泰国,5,6/1,,SHEKOU,160,270,270,07/01,08/30,深圳海光,价格以截关日为准，免电放费，目的港CIC USD60/120，起运港LOCAL以此为准 THC:RMB630/960;DOC:RMB450;SEAL:RMB30;EIR:RMB30;LSS:USD20/40,靠CW码头,"重柜需提前申请减免重柜费，20GP货柜超过21吨、40GP&HQ货柜超过24吨算重柜,重柜费USD30/CNTR"
153493,SHENZHEN,HAIPHONG,TSL,,JTK2,越南,3,6/7,,SHEKOU,-40,-80,-80,08/22,08/30,深圳海光,价格以截关日为准，目的港CIC:2500000/5000000，起运港LOCAL以此为准 THC：630/960;DOC:RMB450;SEAL:RMB30;EIR:RMB30;LSS:USD20/40,靠CW码头,"重柜需提前申请减免重柜费，20GP货柜超过21吨、40GP&HQ货柜超过24吨算重柜,重柜费USD30/CNTR"
79993,SHENZHEN,PHNOM PENH,TSL,,NCX,越南,10,6/1,HOCHIMINH,SHEKOU,250,,,07/01,08/30,深圳海光,价格以截关日为准，免电放费，，起运港LOCAL以此为准 THC:RMB630/960;DOC:RMB450;SEAL:RMB30;EIR:RMB30;LSS:USD20/40,靠CW码头,"重柜需提前申请减免重柜费，20GP货柜超过21吨、40GP&HQ货柜超过24吨算重柜,重柜费USD30/CNTR"
1024,SHENZHEN,HOCHIMINH CAT LAI,TSL,,NCX,越南,3,6/1,,SHEKOU,55,90,90,08/05,08/30,深圳海光,价格以截关日为准，免电放费，，起运港LOCAL以此为准 THC:RMB630/960;DOC:RMB450;SEAL:RMB30;EIR:RMB30;LSS:USD20/40,目的港CIC:1150000/2300000,"20GP货柜超过21吨、40GP&HQ货柜超过24吨算重柜,重柜费USD30/CNTR"
183067,FOSHAN,CHITTAGONG,COSCO,,NE2,印巴,16,"1,3,5/5",NANSHA,SANSHAN,1620,1700,1700,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。国际中转可用，不含PCS USD50/50预付，不接受到付,"小柜货重超20Tons加收usd30/20gp重柜费,货加柜不能超24tons,超重不接,大柜含柜重超过30tons,加收重柜费USD40。"
183066,FOSHAN,KARACHI,COSCO,PICT,PMX,印巴,16,"1,3,5/1",NANSHA,SANSHAN,645,695,695,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转,小柜普重同价
183065,FOSHAN,MUNDRA,COSCO,,PMX,印巴,21,"1,3,5/1",NANSHA,SANSHAN,470,520,520,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA MUNDRA去内陆点，前程价格，请单询,小柜普重同价
183064,FOSHAN,PIPAVAV,COSCO,,CIX3,印巴,17,"1,3,5/6",NANSHA,SANSHAN,,,,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA PPV去内陆点，前程价格，请单询,小柜普重同价
183063,FOSHAN,NHAVA SHEVA,COSCO,,CI1,印巴,15,"1,3,5/1",NANSHA,SANSHAN,415,465,465,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转(含目的港PCS);VIA NSA去内陆点，前程价格，请单询,小柜普重同价
177772,ZHUHAI,PIPAVAV,COSCO,,CIX3,印巴,17,"1,3,5/6",SHEKOU,GAOLAN,,,,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA PPV去内陆点，前程价格，请单询,小柜普重同价
177771,ZHONGSHAN,PIPAVAV,COSCO,,CIX3,印巴,17,"1,3,5/6",SHEKOU,XiaoLan,,,,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA PPV去内陆点，前程价格，请单询,小柜普重同价
177770,ZHAOQING,PIPAVAV,COSCO,,CIX3,印巴,17,"1,3,5/6",SHEKOU,NEWPORT,,,,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA PPV去内陆点，前程价格，请单询,小柜普重同价
177769,JIANGMEN,PIPAVAV,COSCO,,CIX3,印巴,17,"1,3,5/6",SHEKOU,WAIHAI,,,,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA PPV去内陆点，前程价格，请单询,小柜普重同价
177768,JIANGMEN,PIPAVAV,COSCO,,CIX3,印巴,17,"1,3,5/6",SHEKOU,GAOSHA,,,,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA PPV去内陆点，前程价格，请单询,小柜普重同价
177767,FOSHAN,PIPAVAV,COSCO,,CIX3,印巴,17,"1,3,5/6",SHEKOU,GAOMING,,,,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA PPV去内陆点，前程价格，请单询,小柜普重同价
177765,FOSHAN,PIPAVAV,COSCO,,CIX3,印巴,17,"1,3,5/6",SHEKOU,LanShi,,,,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA PPV去内陆点，前程价格，请单询,小柜普重同价
177763,GUANGZHOU,PIPAVAV,COSCO,,CIX3,印巴,17,"1,3,5/6",SHEKOU,HuangPu,,,,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA PPV去内陆点，前程价格，请单询,小柜普重同价
177762,GUANGZHOU,PIPAVAV,COSCO,,CIX3,印巴,17,"1,3,5/6",SHEKOU,NanSha,,,,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。国际中转可用;VIA PPV去内陆点，前程价格，请单询,小柜普重同价
170942,FOSHAN,CHENNAI,COSCO,,FCE,印巴,13,"1,3,5/1",SHEKOU,GAOMING,545,595,595,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准（含目的港CIF USD125/250，需到付订舱备注),"小柜限重20吨<25吨（含柜重）,超25吨（含柜重）加重柜费USD25"
170940,FOSHAN,CHENNAI,COSCO,,FCE,印巴,13,"1,3,5/1",SHEKOU,LanShi,545,595,595,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准（含目的港CIF USD125/250，需到付订舱备注),"小柜限重20吨<25吨（含柜重）,超25吨（含柜重）加重柜费USD25"
170938,GUANGZHOU,CHENNAI,COSCO,,FCE,印巴,13,"1,3,5/1",SHEKOU,HuangPu,545,545,545,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准（含目的港CIF USD125/250，需到付订舱备注),"小柜限重20吨<25吨（含柜重）,超25吨（含柜重）加重柜费USD25"
170937,GUANGZHOU,CHENNAI,COSCO,,FCE,印巴,13,"1,3,5/1",SHEKOU,NanSha,545,595,595,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准（含目的港CIF USD125/250，需到付订舱备注),"小柜限重20吨<25吨（含柜重）,超25吨（含柜重）加重柜费USD25"
170505,SHANTOU,MUNDRA,COSCO,,PMX,印巴,21,"1,3,5/1",SHEKOU,SHANTOU,500,570,570,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。国际中转可用，只适用汕头广澳驳船，汕头国集需要加USD30/50;VIA MUNDRA去内陆点，前程价格，请单询,小柜普重同价
170504,ZHUHAI,MUNDRA,COSCO,,PMX,印巴,21,"1,3,5/1",SHEKOU,GAOLAN,530,570,570,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA MUNDRA去内陆点，前程价格，请单询,小柜普重同价
170503,ZHONGSHAN,MUNDRA,COSCO,,PMX,印巴,21,"1,3,5/1",SHEKOU,XiaoLan,470,520,520,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA MUNDRA去内陆点，前程价格，请单询,小柜普重同价
170501,JIANGMEN,MUNDRA,COSCO,,PMX,印巴,21,"1,3,5/1",SHEKOU,WAIHAI,470,520,520,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA MUNDRA去内陆点，前程价格，请单询,小柜普重同价
170500,JIANGMEN,MUNDRA,COSCO,,PMX,印巴,21,"1,3,5/1",SHEKOU,GAOSHA,470,520,520,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA MUNDRA去内陆点，前程价格，请单询,小柜普重同价
170499,FOSHAN,MUNDRA,COSCO,,PMX,印巴,21,"1,3,5/1",SHEKOU,GAOMING,470,520,520,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA MUNDRA去内陆点，前程价格，请单询,小柜普重同价
170497,FOSHAN,MUNDRA,COSCO,,PMX,印巴,21,"1,3,5/1",SHEKOU,LanShi,470,520,520,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA MUNDRA去内陆点，前程价格，请单询,小柜普重同价
183062,FOSHAN,KARACHI,COSCO,SAPT,CI1,印巴,21,"1,3,5/5",NANSHA,SANSHAN,525,645,645,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转,小柜普重同价
183061,FOSHAN,KARACHI,COSCO,KICT,PMX,印巴,16,"1,3,5/1",NANSHA,SANSHAN,645,695,695,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转,小柜普重同价
183060,FOSHAN,COLOMBO,COSCO,,PMX,印巴,13,"1,3,5/1",NANSHA,SANSHAN,845,895,895,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转,小柜普重同价
183059,FOSHAN,CHENNAI,COSCO,,FCE,印巴,13,"1,3,5/1",NANSHA,SANSHAN,545,595,595,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准（含目的港CIF USD125/250，需到付订舱备注),"小柜限重20吨<25吨（含柜重）,超25吨（含柜重）加重柜费USD25"
183058,FOSHAN,CHENNAI,COSCO,,FCS,印巴,13,"1,3,5/5",NANSHA,SANSHAN,520,570,570,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准（含目的港CIF USD125/250，需到付订舱备注),"小柜限重20吨<25吨（含柜重）,超25吨（含柜重）加重柜费USD25"
182620,SHANTOU,CHITTAGONG,COSCO,,NE2,印巴,16,"1,3,5/5",SHEKOU,SHANTOU,1650,1750,1750,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。国际中转可用，只适用汕头广澳驳船，汕头国集需要加USD30/50，不含PCS USD50/50预付，不接受到付,"小柜货重超20Tons加收usd30/20gp重柜费,货加柜不能超24tons,超重不接,大柜含柜重超过30tons,加收重柜费USD40。"
182619,ZHUHAI,CHITTAGONG,COSCO,,NE2,印巴,16,"1,3,5/5",SHEKOU,GAOLAN,1680,1750,1750,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。国际中转可用，不含PCS USD50/50预付，不接受到付,"小柜货重超20Tons加收usd30/20gp重柜费,货加柜不能超24tons,超重不接,大柜含柜重超过30tons,加收重柜费USD40。"
182618,ZHONGSHAN,CHITTAGONG,COSCO,,NE2,印巴,16,"1,3,5/5",SHEKOU,XiaoLan,1620,1700,1700,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。国际中转可用，不含PCS USD50/50预付，不接受到付,"小柜货重超20Tons加收usd30/20gp重柜费,货加柜不能超24tons,超重不接,大柜含柜重超过30tons,加收重柜费USD40。"
182616,JIANGMEN,CHITTAGONG,COSCO,,NE2,印巴,16,"1,3,5/5",SHEKOU,WAIHAI,1620,1700,1700,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。国际中转可用，不含PCS USD50/50预付，不接受到付,"小柜货重超20Tons加收usd30/20gp重柜费,货加柜不能超24tons,超重不接,大柜含柜重超过30tons,加收重柜费USD40。"
182615,JIANGMEN,CHITTAGONG,COSCO,,NE2,印巴,16,"1,3,5/5",SHEKOU,GAOSHA,1620,1700,1700,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。国际中转可用，不含PCS USD50/50预付，不接受到付,"小柜货重超20Tons加收usd30/20gp重柜费,货加柜不能超24tons,超重不接,大柜含柜重超过30tons,加收重柜费USD40。"
170495,GUANGZHOU,MUNDRA,COSCO,,PMX,印巴,21,"1,3,5/1",SHEKOU,HuangPu,470,470,470,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA MUNDRA去内陆点，前程价格，请单询,小柜普重同价
170494,GUANGZHOU,MUNDRA,COSCO,,PMX,印巴,21,"1,3,5/1",SHEKOU,NanSha,470,520,520,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转;VIA MUNDRA去内陆点，前程价格，请单询,小柜普重同价
170355,SHANTOU,KARACHI,COSCO,PICT,PMX,印巴,16,"1,3,5/1",SHEKOU,SHANTOU,675,745,745,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。国际中转可用，只适用汕头广澳驳船，汕头国集需要加USD30/50,小柜普重同价
170354,ZHUHAI,KARACHI,COSCO,PICT,PMX,印巴,16,"1,3,5/1",SHEKOU,GAOLAN,705,745,745,08/22,08/28,深圳海光,免电放；默认目的港14天免柜,价格以驳船开船日为准大船，驳船船期以头程公司确认为准，此船期只作为参考。只适用于内河中转,小柜普重同价
