id,附加费代码,附加费名称,船司,航线,起运港,目的港,币种,20底,40底,40HQ底,单票,付款方式
151913897,LSS,LSS,SITC,东南亚,SHANGHAI,MANILA,USD,15,30,30,-,
151913338,BAF,BAF,SINKOR,东南亚,SHANGHAI,PORT KELANG,USD,50,100,100,-,
151915510,WJ,文件费,TSLINE,香港线,SHANGHAI,HONG KONG,CNY,0,0,0,500,
151913338,LSS,LSS,SINKOR,东南亚,SHANGHAI,PORT KELANG,USD,20,40,40,-,
151915510,THC,THC,TSLINE,香港线,SHANGHAI,HONG KONG,CNY,630,960,960,-,
151914435,WJ,文件费,IAL,东南亚,SHANGHAI,HO CHI MINH,CNY,0,0,0,450,
151915510,DC,订舱费,TSLINE,香港线,SHANGHAI,HONG KONG,CNY,290,410,410,-,
151915510,LSS,LSS,TSLINE,香港线,SHANGHAI,HONG KONG,USD,25,50,50,-,
151914435,LSS,LSS,IAL,东南亚,SHANGHAI,HO CHI MINH,CNY,100,200,200,-,
151914435,THC,THC,IAL,东南亚,SHANGHAI,HO CHI MINH,CNY,660,1000,1000,-,
151914435,DC,订舱费,IAL,东南亚,SHANGHAI,HO CHI MINH,CNY,240,360,360,-,
151914435,FXF(SW),放箱费,IAL,东南亚,SHANGHAI,HO CHI MINH,CNY,27,27,27,-,
151914435,FZ,封志费,IAL,东南亚,SHANGHAI,HO CHI MINH,CNY,30,30,30,-,
151914884,WJ,文件费,KMTC,东南亚,SHANGHAI,LAEM CHABANG,CNY,0,0,0,450,
151914464,WJ,文件费,YML,东南亚,SHANGHAI,PORT KELANG,CNY,0,0,0,450,
151914094,WJ,文件费,HMM,东南亚,SHANGHAI,MANILA,CNY,0,0,0,450,
151914884,EIR-,EIR,KMTC,东南亚,SHANGHAI,LAEM CHABANG,CNY,20,20,20,-,
151914464,THC,THC,YML,东南亚,SHANGHAI,PORT KELANG,CNY,566,887,887,-,
151914464,ABF,安保费,YML,东南亚,SHANGHAI,PORT KELANG,CNY,0,0,0,-,
151914094,THC,THC,HMM,东南亚,SHANGHAI,MANILA,CNY,612,918,918,-,
151914884,THC,THC,KMTC,东南亚,SHANGHAI,LAEM CHABANG,CNY,670,1020,1020,-,
151914094,ABF,安保费,HMM,东南亚,SHANGHAI,MANILA,CNY,20,30,30,-,
151914464,DC,订舱费,YML,东南亚,SHANGHAI,PORT KELANG,CNY,220,345,355,-,
151914884,DC,订舱费,KMTC,东南亚,SHANGHAI,LAEM CHABANG,CNY,220,330,330,-,
151914884,FZ,封志费,KMTC,东南亚,SHANGHAI,LAEM CHABANG,CNY,30,30,30,-,
151914464,SBGLF,设备管理费,YML,东南亚,SHANGHAI,PORT KELANG,CNY,55,55,55,-,
151914884,BAF,BAF,KMTC,东南亚,SHANGHAI,LAEM CHABANG,USD,50,100,100,-,
151914094,FZ,封志费,HMM,东南亚,SHANGHAI,MANILA,CNY,30,30,30,-,
151913257,WJ,文件费,YML,东南亚,SHANGHAI,MANILA,CNY,0,0,0,450,
151913257,THC,THC,YML,东南亚,SHANGHAI,MANILA,CNY,566,887,887,-,
151914884,LSS,LSS,KMTC,东南亚,SHANGHAI,LAEM CHABANG,USD,20,40,40,-,
151913257,ABF,安保费,YML,东南亚,SHANGHAI,MANILA,CNY,0,0,0,-,
151914464,BAF,BAF,YML,东南亚,SHANGHAI,PORT KELANG,USD,50,100,100,-,
151914094,SBGLF,设备管理费,HMM,东南亚,SHANGHAI,MANILA,CNY,10,10,10,-,
151913257,DC,订舱费,YML,东南亚,SHANGHAI,MANILA,CNY,220,345,355,-,
151914464,LSS,LSS,YML,东南亚,SHANGHAI,PORT KELANG,USD,16,32,32,-,
151914094,LSS,LSS,HMM,东南亚,SHANGHAI,MANILA,USD,20,40,40,-,
151913257,SBGLF,设备管理费,YML,东南亚,SHANGHAI,MANILA,CNY,55,55,55,-,
151913257,BAF,BAF,YML,东南亚,SHANGHAI,MANILA,USD,50,100,100,-,
151913257,LSS,LSS,YML,东南亚,SHANGHAI,MANILA,USD,16,32,32,-,
151915359,WJ,文件费,SITC,东南亚,SHANGHAI,MANILA,CNY,0,0,0,450,
151913256,WJ,文件费,YML,东南亚,SHANGHAI,MANILA,CNY,0,0,0,450,

151915359,THC,THC,SITC,东南亚,SHANGHAI,MANILA,CNY,625,960,960,-,
151913256,THC,THC,YML,东南亚,SHANGHAI,MANILA,CNY,566,887,887,-,
151915117,THC,THC,SITC,东南亚,SHANGHAI,BANGKOK,CNY,625,960,960,-,
151915359,DC,订舱费,SITC,东南亚,SHANGHAI,MANILA,CNY,220,330,330,-,
151913620,WJ,文件费,SITC,东南亚,SHANGHAI,HO CHI MINH,CNY,0,0,0,450,
151913256,ABF,安保费,YML,东南亚,SHANGHAI,MANILA,CNY,0,0,0,-,
30,-,
151915359,SBJJD,设备交接单,SITC,东南亚,SHANGHAI,MANILA,CNY,30,30,30,-,
151913256,DC,订舱费,YML,东南亚,SHANGHAI,MANILA,CNY,220,345,355,-,
151915359,BAF,BAF,SITC,东南亚,SHANGHAI,MANILA,USD,50,100,100,-,
30,30,30,-,
151913620,THC,THC,SITC,东南亚,SHANGHAI,HO CHI MINH,CNY,625,960,960,-,
151915117,BAF,BAF,SITC,东南亚,SHANGHAI,BANGKOK,USD,50,100,100,-,
151915359,LSS,LSS,SITC,东南亚,SHANGHAI,MANILA,USD,15,30,30,-,
151915117,LSS,LSS,SITC,东南亚,SHANGHAI,BANGKOK,USD,15,30,30,-,
151913256,SBGLF,设备管理费,YML,东南亚,SHANGHAI,MANILA,CNY,55,55,55,-,
151913620,DC,订舱费,SITC,东南亚,SHANGHAI,HO CHI MINH,CNY,220,330,330,-,
151913620,SBJJD,设备交接单,SITC,东南亚,SHANGHAI,HO CHI MINH,CNY,30,30,30,-,
151913620,BAF,BAF,SITC,东南亚,SHANGHAI,HO CHI MINH,USD,50,100,100,-,
151913256,BAF,BAF,YML,东南亚,SHANGHAI,MANILA,USD,50,100,100,-,
151913620,LSS,LSS,SITC,东南亚,SHANGHAI,HO CHI MINH,USD,15,30,30,-,
151913256,LSS,LSS,YML,东南亚,SHANGHAI,MANILA,USD,16,32,32,-,
151914531,WJ,文件费,CNC,东南亚,SHANGHAI,MANILA,CNY,0,0,0,450,
151913729,WJ,文件费,TSLINE,台湾线,SHANGHAI,KAOHSIUNG,CNY,0,0,0,500,
151914531,THC,THC,CNC,东南亚,SHANGHAI,MANILA,CNY,695,1040,1040,-,
151913729,THC,THC,TSLINE,台湾线,SHANGHAI,KAOHSIUNG,CNY,698,1060,1060,-,
151914531,ABF,安保费,CNC,东南亚,SHANGHAI,MANILA,CNY,0,0,0,-,
151914531,DC,订舱费,CNC,东南亚,SHANGHAI,MANILA,CNY,250,380,380,-,
151913729,DC,订舱费,TSLINE,台湾线,SHANGHAI,KAOHSIUNG,CNY,290,410,410,-,
151914746,WJ,文件费,YML,东南亚,SHANGHAI,SINGAPORE,CNY,0,0,0,450,
151914531,FXF(SW),放箱费,CNC,东南亚,SHANGHAI,MANILA,CNY,30,30,30,-,
151914746,THC,THC,YML,东南亚,SHANGHAI,SINGAPORE,CNY,566,887,887,-,
151914531,FZ,封志费,CNC,东南亚,SHANGHAI,MANILA,CNY,40,40,40,-,
151915116,WJ,文件费,SITC,东南亚,SHANGHAI,BANGKOK,CNY,0,0,0,450,
151914746,ABF,安保费,YML,东南亚,SHANGHAI,SINGAPORE,CNY,0,0,0,-,
151914531,BAF,BAF,CNC,东南亚,SHANGHAI,MANILA,USD,50,100,100,-,
151915116,THC,THC,SITC,东南亚,SHANGHAI,BANGKOK,CNY,625,960,960,-,
151914746,DC,订舱费,YML,东南亚,SHANGHAI,SINGAPORE,CNY,220,345,355,-,
151914531,LSS,LSS,CNC,东南亚,SHANGHAI,MANILA,USD,25,50,50,-,
151914746,SBGLF,设备管理费,YML,东南亚,SHANGHAI,SINGAPORE,CNY,55,55,55,-,
151915116,DC,订舱费,SITC,东南亚,SHANGHAI,BANGKOK,CNY,220,330,330,-,
151914746,BAF,BAF,YML,东南亚,SHANGHAI,SINGAPORE,USD,50,100,100,-,
151915116,SBJJD,设备交接单,SITC,东南亚,SHANGHAI,BANGKOK,CNY,30,30,30,-,
151914746,LSS,LSS,YML,东南亚,SHANGHAI,SINGAPORE,USD,16,32,32,-,
151915116,BAF,BAF,SITC,东南亚,SHANGHAI,BANGKOK,USD,50,100,100,-,
151915116,LSS,LSS,SITC,东南亚,SHANGHAI,BANGKOK,USD,15,30,30,-,
151913727,WJ,文件费,TSLINE,台湾线,SHANGHAI,KAOHSIUNG,CNY,0,0,0,500,
151913727,THC,THC,TSLINE,台湾线,SHANGHAI,KAOHSIUNG,CNY,698,1060,1060,-,
151913727,DC,订舱费,TSLINE,台湾线,SHANGHAI,KAOHSIUNG,CNY,290,410,410,-,
151915567,WJ,文件费,KMTC,东南亚,SHANGHAI,LAEM CHABANG,CNY,0,0,0,450,
151914917,WJ,文件费,MCC,东南亚,SHANGHAI,CAGAYAN DE ORO,CNY,0,0,0,450,
151914532,WJ,文件费,CNC,东南亚,SHANGHAI,MANILA,CNY,0,0,0,450,
151915567,EIR-,EIR,KMTC,东南亚,SHANGHAI,LAEM CHABANG,CNY,20,20,20,-,
151914532,THC,THC,CNC,东南亚,SHANGHAI,MANILA,CNY,695,1040,1040,-,
151914917,THC,THC,MCC,东南亚,SHANGHAI,CAGAYAN DE ORO,CNY,650,1000,1000,-,
151915567,THC,THC,KMTC,东南亚,SHANGHAI,LAEM CHABANG,CNY,670,1020,1020,-,
151914532,ABF,安保费,CNC,东南亚,SHANGHAI,MANILA,CNY,0,0,0,-,
151914917,ABF,安保费,MCC,东南亚,SHANGHAI,CAGAYAN DE ORO,CNY,20,30,30,-,
151915567,DC,订舱费,KMTC,东南亚,SHANGHAI,LAEM CHABANG,CNY,220,330,330,-,
151914532,DC,订舱费,CNC,东南亚,SHANGHAI,MANILA,CNY,250,380,380,-,
151914917,DC,订舱费,MCC,东南亚,SHANGHAI,CAGAYAN DE ORO,CNY,260,340,340,-,
151915567,FZ,封志费,KMTC,东南亚,SHANGHAI,LAEM CHABANG,CNY,30,30,30,-,
151915567,BAF,BAF,KMTC,东南亚,SHANGHAI,LAEM CHABANG,USD,50,100,100,-,
151914917,SBGLF,设备管理费,MCC,东南亚,SHANGHAI,CAGAYAN DE ORO,CNY,100,100,100,-,
151914532,FZ,封志费,CNC,东南亚,SHANGHAI,MANILA,CNY,40,40,40,-,
151914917,BAF,BAF,MCC,东南亚,SHANGHAI,CAGAYAN DE ORO,USD,25,50,50,-,
151914532,BAF,BAF,CNC,东南亚,SHANGHAI,MANILA,USD,50,100,100,-,
151914917,LSS,LSS,MCC,东南亚,SHANGHAI,CAGAYAN DE ORO,USD,15,30,30,-,
151914532,LSS,LSS,CNC,东南亚,SHANGHAI,MANILA,USD,25,50,50,-,
450,
151914722,THC,THC,CNC,东南亚,SHANGHAI,SURABAYA,CNY,695,1040,1040,-,
151914722,ABF,安保费,CNC,东南亚,SHANGHAI,SURABAYA,CNY,0,0,0,-,
151914722,DC,订舱费,CNC,东南亚,SHANGHAI,SURABAYA,CNY,250,380,380,-,
151914722,FXF(SW),放箱费,CNC,东南亚,SHANGHAI,SURABAYA,CNY,30,30,30,-,
151914722,FZ,封志费,CNC,东南亚,SHANGHAI,SURABAYA,CNY,40,40,40,-,
151914722,BAF,BAF,CNC,东南亚,SHANGHAI,SURABAYA,USD,50,100,100,-,
151914722,LSS,LSS,CNC,东南亚,SHANGHAI,SURABAYA,USD,25,50,50,-,
151914685,WJ,文件费,CNC,东南亚,SHANGHAI,PENANG,CNY,0,0,0,450,
151914685,THC,THC,CNC,东南亚,SHANGHAI,PENANG,CNY,695,1040,1040,-,
151913466,WJ,文件费,SITC,东南亚,SHANGHAI,PORT KELANG,CNY,0,0,0,450,
151916246,WJ,文件费,SNL,东南亚,SHANGHAI,MANILA,CNY,0,0,0,450,
151914685,ABF,安保费,CNC,东南亚,SHANGHAI,PENANG,CNY,0,0,0,-,
151916246,THC,THC,SNL,东南亚,SHANGHAI,MANILA,CNY,630,960,960,-,
0,-,
151916246,DC,订舱费,SNL,东南亚,SHANGHAI,MANILA,CNY,235,350,350,-,
151913466,DC,订舱费,SITC,东南亚,SHANGHAI,PORT KELANG,CNY,220,330,330,-,
151916246,FXF(SW),放箱费,SNL,东南亚,SHANGHAI,MANILA,CNY,50,50,50,-,
151913466,SBJJD,设备交接单,SITC,东南亚,SHANGHAI,PORT KELANG,CNY,30,30,30,-,
151916246,BAF,BAF,SNL,东南亚,SHANGHAI,MANILA,USD,50,100,100,-,
151913466,BAF,BAF,SITC,东南亚,SHANGHAI,PORT KELANG,USD,50,100,100,-,
151914685,FXF(SW),放箱费,CNC,东南亚,SHANGHAI,PENANG,CNY,30,30,30,-,
151916246,LSS,LSS,SNL,东南亚,SHANGHAI,MANILA,USD,15,30,30,-,
151914685,FZ,封志费,CNC,东南亚,SHANGHAI,PENANG,CNY,40,40,40,-,

151914685,BAF,BAF,CNC,东南亚,SHANGHAI,PENANG,USD,50,100,100,-,
151914685,LSS,LSS,CNC,东南亚,SHANGHAI,PENANG,USD,25,50,50,-,
151914633,WJ,文件费,CNC,东南亚,SHANGHAI,HO CHI MINH,CNY,0,0,0,450,
151914633,THC,THC,CNC,东南亚,SHANGHAI,HO CHI MINH,CNY,695,1040,1040,-,
151914633,ABF,安保费,CNC,东南亚,SHANGHAI,HO CHI MINH,CNY,0,0,0,-,
151914633,DC,订舱费,CNC,东南亚,SHANGHAI,HO CHI MINH,CNY,250,380,380,-,
151914633,FXF(SW),放箱费,CNC,东南亚,SHANGHAI,HO CHI MINH,CNY,30,30,30,-,
151914633,FZ,封志费,CNC,东南亚,SHANGHAI,HO CHI MINH,CNY,40,40,40,-,
151914633,BAF,BAF,CNC,东南亚,SHANGHAI,HO CHI MINH,USD,50,100,100,-,
151914633,LSS,LSS,CNC,东南亚,SHANGHAI,HO CHI MINH,USD,25,50,50,-,
151913330,WJ,文件费,MCC,东南亚,SHANGHAI,DAVAO,CNY,0,0,0,450,
151916247,WJ,文件费,SNL,东南亚,SHANGHAI,MANILA,CNY,0,0,0,450,
151913330,THC,THC,MCC,东南亚,SHANGHAI,DAVAO,CNY,650,1000,1000,-,
151913330,ABF,安保费,MCC,东南亚,SHANGHAI,DAVAO,CNY,20,30,30,-,
151913330,DC,订舱费,MCC,东南亚,SHANGHAI,DAVAO,CNY,260,340,340,-,
151915927,WJ,文件费,OOCL,东南亚,SHANGHAI,HO CHI MINH,CNY,0,0,0,450,
151913330,SBGLF,设备管理费,MCC,东南亚,SHANGHAI,DAVAO,CNY,100,100,100,-,
151915927,LSS,LSS,OOCL,东南亚,SHANGHAI,HO CHI MINH,CNY,150,300,300,-,
151916247,DC,订舱费,SNL,东南亚,SHANGHAI,MANILA,CNY,235,350,350,-,
151915927,THC,THC,OOCL,东南亚,SHANGHAI,HO CHI MINH,CNY,718,1077,1077,-,
151916247,FXF(SW),放箱费,SNL,东南亚,SHANGHAI,MANILA,CNY,50,50,50,-,
151915927,ABF,安保费,OOCL,东南亚,SHANGHAI,HO CHI MINH,CNY,20,30,30,-,
151916247,BAF,BAF,SNL,东南亚,SHANGHAI,MANILA,USD,50,100,100,-,
151913330,BAF,BAF,MCC,东南亚,SHANGHAI,DAVAO,USD,25,50,50,-,
151915927,DC,订舱费,OOCL,东南亚,SHANGHAI,HO CHI MINH,CNY,225,340,340,-,
151915927,FZ,封志费,OOCL,东南亚,SHANGHAI,HO CHI MINH,CNY,40,40,40,-,
151913330,LSS,LSS,MCC,东南亚,SHANGHAI,DAVAO,USD,15,30,30,-,
151916247,LSS,LSS,SNL,东南亚,SHANGHAI,MANILA,USD,15,30,30,-,
151914492,WJ,文件费,KMTC,东南亚,SHANGHAI,SURABAYA,CNY,0,0,0,450,
151914492,EIR-,EIR,KMTC,东南亚,SHANGHAI,SURABAYA,CNY,20,20,20,-,
151914492,THC,THC,KMTC,东南亚,SHANGHAI,SURABAYA,CNY,670,1020,1020,-,
151914492,DC,订舱费,KMTC,东南亚,SHANGHAI,SURABAYA,CNY,220,330,330,-,
151914492,FZ,封志费,KMTC,东南亚,SHANGHAI,SURABAYA,CNY,30,30,30,-,
151914492,BAF,BAF,KMTC,东南亚,SHANGHAI,SURABAYA,USD,50,100,100,-,
151914492,LSS,LSS,KMTC,东南亚,SHANGHAI,SURABAYA,USD,20,40,40,-,
151913733,WJ,文件费,HMM,东南亚,SHANGHAI,MANILA,CNY,0,0,0,450,
151913733,THC,THC,HMM,东南亚,SHANGHAI,MANILA,CNY,612,918,918,-,
151913733,ABF,安保费,HMM,东南亚,SHANGHAI,MANILA,CNY,20,30,30,-,
151915228,WJ,文件费,MCC,东南亚,SHANGHAI,CEBU,CNY,0,0,0,450,
151913733,DC,订舱费,HMM,东南亚,SHANGHAI,MANILA,CNY,225,340,340,-,
151915228,THC,THC,MCC,东南亚,SHANGHAI,CEBU,CNY,650,1000,1000,-,
151913733,FZ,封志费,HMM,东南亚,SHANGHAI,MANILA,CNY,30,30,30,-,
151913733,SBGLF,设备管理费,HMM,东南亚,SHANGHAI,MANILA,CNY,10,10,10,-,
151913733,LSS,LSS,HMM,东南亚,SHANGHAI,MANILA,USD,20,40,40,-,
151915228,ABF,安保费,MCC,东南亚,SHANGHAI,CEBU,CNY,20,30,30,-,
151915228,DC,订舱费,MCC,东南亚,SHANGHAI,CEBU,CNY,260,340,340,-,
151915228,SBGLF,设备管理费,MCC,东南亚,SHANGHAI,CEBU,CNY,100,100,100,-,
151915228,BAF,BAF,MCC,东南亚,SHANGHAI,CEBU,USD,25,50,50,-,
151915228,LSS,LSS,MCC,东南亚,SHANGHAI,CEBU,USD,15,30,30,-,
151914222,WJ,文件费,IAL,东南亚,SHANGHAI,HO CHI MINH,CNY,0,0,0,450,
151914222,LSS,LSS,IAL,东南亚,SHANGHAI,HO CHI MINH,CNY,100,200,200,-,
151914222,THC,THC,IAL,东南亚,SHANGHAI,HO CHI MINH,CNY,660,1000,1000,-,
151914222,DC,订舱费,IAL,东南亚,SHANGHAI,HO CHI MINH,CNY,240,360,360,-,
151914222,FXF(SW),放箱费,IAL,东南亚,SHANGHAI,HO CHI MINH,CNY,27,27,27,-,
151914222,FZ,封志费,IAL,东南亚,SHANGHAI,HO CHI MINH,CNY,30,30,30,-,
151914882,WJ,文件费,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,0,0,0,450,
151914882,EIR-,EIR,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,20,20,20,-,
151914882,THC,THC,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,670,1020,1020,-,
151914882,DC,订舱费,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,220,330,330,-,
151914882,FZ,封志费,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,30,30,30,-,
151913675,WJ,文件费,YML,东南亚,SHANGHAI,SINGAPORE,CNY,0,0,0,450,
151913675,THC,THC,YML,东南亚,SHANGHAI,SINGAPORE,CNY,566,887,887,-,
151914882,BAF,BAF,KMTC,东南亚,SHANGHAI,PORT KELANG,USD,50,100,100,-,
151913675,ABF,安保费,YML,东南亚,SHANGHAI,SINGAPORE,CNY,0,0,0,-,
151914882,LSS,LSS,KMTC,东南亚,SHANGHAI,PORT KELANG,USD,20,40,40,-,
151913675,DC,订舱费,YML,东南亚,SHANGHAI,SINGAPORE,CNY,220,345,355,-,
151915050,WJ,文件费,KMTC,东南亚,SHANGHAI,MANILA,CNY,0,0,0,450,
151913675,SBGLF,设备管理费,YML,东南亚,SHANGHAI,SINGAPORE,CNY,55,55,55,-,
151915050,EIR-,EIR,KMTC,东南亚,SHANGHAI,MANILA,CNY,20,20,20,-,
151913849,WJ,文件费,OOCL,东南亚,SHANGHAI,LAEM CHABANG,CNY,0,0,0,450,
151913849,LSS,LSS,OOCL,东南亚,SHANGHAI,LAEM CHABANG,CNY,150,300,300,-,
151915050,THC,THC,KMTC,东南亚,SHANGHAI,MANILA,CNY,670,1020,1020,-,
151913675,BAF,BAF,YML,东南亚,SHANGHAI,SINGAPORE,USD,50,100,100,-,
151913849,THC,THC,OOCL,东南亚,SHANGHAI,LAEM CHABANG,CNY,718,1077,1077,-,
151913675,LSS,LSS,YML,东南亚,SHANGHAI,SINGAPORE,USD,16,32,32,-,
0,-,
151913849,ABF,安保费,OOCL,东南亚,SHANGHAI,LAEM CHABANG,CNY,20,30,30,-,
151915050,FZ,封志费,KMTC,东南亚,SHANGHAI,MANILA,CNY,30,30,30,-,
151913849,DC,订舱费,OOCL,东南亚,SHANGHAI,LAEM CHABANG,CNY,225,340,340,-,
151915050,BAF,BAF,KMTC,东南亚,SHANGHAI,MANILA,USD,50,100,100,-,
151913849,FZ,封志费,OOCL,东南亚,SHANGHAI,LAEM CHABANG,CNY,40,40,40,-,
151915050,LSS,LSS,KMTC,东南亚,SHANGHAI,MANILA,USD,20,40,40,-,
151914881,WJ,文件费,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,0,0,0,450,
151914881,EIR-,EIR,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,20,20,20,-,
151914881,THC,THC,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,670,1020,1020,-,
151914881,DC,订舱费,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,220,330,330,-,
151914881,FZ,封志费,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,30,30,30,-,
151914881,BAF,BAF,KMTC,东南亚,SHANGHAI,PORT KELANG,USD,50,100,100,-,
151914881,LSS,LSS,KMTC,东南亚,SHANGHAI,PORT KELANG,USD,20,40,40,-,
151913917,WJ,文件费,SITC,东南亚,SHANGHAI,HO CHI MINH,CNY,0,0,0,450,
151915950,WJ,文件费,KMTC,东南亚,SHANGHAI,MANILA,CNY,0,0,0,450,
151913917,THC,THC,SITC,东南亚,SHANGHAI,HO CHI MINH,CNY,625,960,960,-,
151915950,EIR-,EIR,KMTC,东南亚,SHANGHAI,MANILA,CNY,20,20,20,-,
151913917,DC,订舱费,SITC,东南亚,SHANGHAI,HO CHI MINH,CNY,220,330,330,-,
151914733,WJ,文件费,SINKOR,东南亚,SHANGHAI,LAEM CHABANG,CNY,0,0,0,450,
151914733,THC,THC,SINKOR,东南亚,SHANGHAI,LAEM CHABANG,CNY,656,998,998,-,
151915950,THC,THC,KMTC,东南亚,SHANGHAI,MANILA,CNY,670,1020,1020,-,
151913917,SBJJD,设备交接单,SITC,东南亚,SHANGHAI,HO CHI MINH,CNY,30,30,30,-,
151915950,DC,订舱费,KMTC,东南亚,SHANGHAI,MANILA,CNY,220,330,330,-,
151914733,DC,订舱费,SINKOR,东南亚,SHANGHAI,LAEM CHABANG,CNY,225,350,350,-,
151914733,BAF,BAF,SINKOR,东南亚,SHANGHAI,LAEM CHABANG,USD,50,100,100,-,
151913917,BAF,BAF,SITC,东南亚,SHANGHAI,HO CHI MINH,USD,50,100,100,-,
151914733,LSS,LSS,SINKOR,东南亚,SHANGHAI,LAEM CHABANG,USD,20,40,40,-,
151915950,BAF,BAF,KMTC,东南亚,SHANGHAI,MANILA,USD,50,100,100,-,
151913917,LSS,LSS,SITC,东南亚,SHANGHAI,HO CHI MINH,USD,15,30,30,-,
151915950,LSS,LSS,KMTC,东南亚,SHANGHAI,MANILA,USD,20,40,40,-,
151914880,WJ,文件费,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,0,0,0,450,
151914880,EIR-,EIR,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,20,20,20,-,
151914880,THC,THC,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,670,1020,1020,-,
151914880,DC,订舱费,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,220,330,330,-,
151914880,FZ,封志费,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,30,30,30,-,
151914165,WJ,文件费,SITC,香港线,SHANGHAI,HONG KONG,CNY,0,0,0,450,
151914880,BAF,BAF,KMTC,东南亚,SHANGHAI,PORT KELANG,USD,50,100,100,-,
151914165,EIR-,EIR,SITC,香港线,SHANGHAI,HONG KONG,CNY,30,30,30,-,
151914880,LSS,LSS,KMTC,东南亚,SHANGHAI,PORT KELANG,USD,20,40,40,-,
151914165,THC,THC,SITC,香港线,SHANGHAI,HONG KONG,CNY,685,1050,1050,-,
151915821,WJ,文件费,IAL,,SHANGHAI,MADRAS/CHENNAI,CNY,0,0,0,450,
151914165,DC,订舱费,SITC,香港线,SHANGHAI,HONG KONG,CNY,220,330,330,-,
151915821,LSS,LSS,IAL,,SHANGHAI,MADRAS/CHENNAI,CNY,100,200,200,-,
151914165,BAF,BAF,SITC,香港线,SHANGHAI,HONG KONG,USD,50,100,100,-,
151915821,THC,THC,IAL,,SHANGHAI,MADRAS/CHENNAI,CNY,660,1000,1000,-,
151914195,WJ,文件费,CNC,东南亚,SHANGHAI,BANGKOK,CNY,0,0,0,450,
151914165,LSS,LSS,SITC,香港线,SHANGHAI,HONG KONG,USD,15,30,30,-,
151915821,DC,订舱费,IAL,,SHANGHAI,MADRAS/CHENNAI,CNY,240,360,360,-,
151914195,THC,THC,CNC,东南亚,SHANGHAI,BANGKOK,CNY,695,1040,1040,-,
151915821,FZ,封志费,IAL,,SHANGHAI,MADRAS/CHENNAI,CNY,30,30,30,-,
151914195,ABF,安保费,CNC,东南亚,SHANGHAI,BANGKOK,CNY,0,0,0,-,
151915821,SBGLF,设备管理费,IAL,,SHANGHAI,MADRAS/CHENNAI,CNY,27,27,27,-,
151914195,DC,订舱费,CNC,东南亚,SHANGHAI,BANGKOK,CNY,250,380,380,-,
151914195,FXF(SW),放箱费,CNC,东南亚,SHANGHAI,BANGKOK,CNY,30,30,30,-,
151914195,FZ,封志费,CNC,东南亚,SHANGHAI,BANGKOK,CNY,40,40,40,-,
151914195,BAF,BAF,CNC,东南亚,SHANGHAI,BANGKOK,USD,50,100,100,-,
151914195,LSS,LSS,CNC,东南亚,SHANGHAI,BANGKOK,USD,25,50,50,-,
151914877,WJ,文件费,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,0,0,0,450,
151914877,EIR-,EIR,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,20,20,20,-,
151914877,THC,THC,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,670,1020,1020,-,
151914877,DC,订舱费,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,220,330,330,-,
151914877,FZ,封志费,KMTC,东南亚,SHANGHAI,PORT KELANG,CNY,30,30,30,-,
151913799,WJ,文件费,SITC,东南亚,SHANGHAI,HAIPHONG,CNY,0,0,0,450,
151914194,WJ,文件费,CNC,东南亚,SHANGHAI,PORT KELANG,CNY,0,0,0,450,
151914877,BAF,BAF,KMTC,东南亚,SHANGHAI,PORT KELANG,USD,50,100,100,-,
151913799,THC,THC,SITC,东南亚,SHANGHAI,HAIPHONG,CNY,625,960,960,-,
151914194,THC,THC,CNC,东南亚,SHANGHAI,PORT KELANG,CNY,695,1040,1040,-,
151914877,LSS,LSS,KMTC,东南亚,SHANGHAI,PORT KELANG,USD,20,40,40,-,
151914194,ABF,安保费,CNC,东南亚,SHANGHAI,PORT KELANG,CNY,0,0,0,-,
151913799,DC,订舱费,SITC,东南亚,SHANGHAI,HAIPHONG,CNY,220,330,330,-,
151914194,DC,订舱费,CNC,东南亚,SHANGHAI,PORT KELANG,CNY,250,380,380,-,
151913799,SBJJD,设备交接单,SITC,东南亚,SHANGHAI,HAIPHONG,CNY,30,30,30,-,
151913799,BAF,BAF,SITC,东南亚,SHANGHAI,HAIPHONG,USD,50,100,100,-,
151914194,FXF(SW),放箱费,CNC,东南亚,SHANGHAI,PORT KELANG,CNY,30,30,30,-,
