id,起运港,目的港,船公司,目的港挂靠,航线代码,LINE,航程,船期,中转港,港区,20底,40底,40HQ底,起始日期,结束日期,供应商,备注,备注1,备注2
151915784,SHANGHAI,SEMARANG,YML,-,,东南亚,17,5,SINGAPORE,外四,0,0,420,08-28,09-03,九爪鱼,,,
151916125,SHANGHAI,ALIAGA,ZIM,-,,地中海,27,2,HAIFA,洋山,0,0,0,08-28,09-03,九爪鱼,,,
151914998,SHANGHAI,DAMMAN,YML,-,,中东线,21,2,直达,洋山,0,0,949,08-28,09-03,九爪鱼,,,
151914706,SHANGHAI,KAWASAKI,TSLINE,KPCT,,日本,4,7,直达,外四,0,0,0,08-28,09-03,九爪鱼,,,
151913878,SHANGHAI,NEW DELHI,CMA,TKD,,印巴线,25,1,NHAVA SHEVA,外一,0,0,0,08-28,09-03,九爪鱼,运价电讯,,
151914627,SHANGHAI,LAEM CHABANG,CNC,-,,东南亚,8,2,直达,外港,0,0,0,08-28,09-03,九爪鱼,,,
151914686,SHANGHAI,LAEM CHABANG,CNC,-,,东南亚,8,7,直达,外一,0,0,0,09-01,09-07,九爪鱼,",包含EBS,CIC",,
151913628,SHANGHAI,PENANG,YML,-,,东南亚,12,5,直达,外四,5,10,10,08-30,09-05,九爪鱼,,,
151914456,SHANGHAI,PENANG,YML,-,,东南亚,12,1,直达,外港,5,10,10,09-02,09-08,九爪鱼,,,
151914825,SHANGHAI,DAVAO,SITC,SASA,,东南亚,7,7,DAVAO(DICT),外四,10,20,20,08-28,09-03,九爪鱼,冷代干,,
151914513,SHANGHAI,DAVAO,SITC,DICT/TEFASCO,,东南亚,13,7,直达,-,10,20,20,08-28,09-03,九爪鱼,,,
151916015,SHANGHAI,LAEM CHABANG,SITC,-,,东南亚,12,7,直达,外四,10,20,20,09-01,09-07,九爪鱼,",包含EBS,CIC",,
151913907,SHANGHAI,PENANG,SITC,-,,东南亚,12,7,直达,外一,10,20,20,08-28,09-03,九爪鱼,,,
151913767,SHANGHAI,PASIR GUDANG,SITC,-,,东南亚,14,7,直达,外一,10,20,20,08-28,09-03,九爪鱼,,,
151916014,SHANGHAI,LAEM CHABANG,SITC,-,,东南亚,11,5,直达,外四,10,20,20,08-30,09-05,九爪鱼,",包含EBS,CIC",,
151916013,SHANGHAI,LAEM CHABANG,SITC,-,,东南亚,11,3,直达,外四,10,20,20,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151915005,SHANGHAI,LAEM CHABANG,SITC,-,,东南亚,10,6,直达,外四,10,20,20,08-28,09-03,九爪鱼,,,
151914460,SHANGHAI,PASIR GUDANG,YML,-,,东南亚,14,1,直达,外港,15,30,30,09-02,09-08,九爪鱼,,,
151915952,SHANGHAI,HONG KONG,OOCL,-,,香港线,3,1,直达,外港,15,30,30,08-28,09-03,九爪鱼,订舱时告知客户发货人必须有NVOCC资质，若事后产生改单费，客户自行承担，可出SW无费用。,,
151915800,SHANGHAI,LAEM CHABANG,KMTC,-,,东南亚,10,6,直达,外港,20,40,40,09-14,09-20,九爪鱼,",包含EBS,CIC
CVT 外一
VTX3 外四",,
151915567,SHANGHAI,LAEM CHABANG,KMTC,-,,东南亚,6,3,直达,外一,20,40,40,09-11,09-17,九爪鱼,",包含EBS,CIC",,
151913383,SHANGHAI,BANGKOK,SITC,PAT,,东南亚,10,5,直达,外四,20,40,40,08-30,09-05,九爪鱼,",包含EBS,CIC",,
151914187,SHANGHAI,PENANG,CNC,-,,东南亚,12,1,直达,外四,20,30,30,08-28,09-03,九爪鱼,,,
151915782,SHANGHAI,PORT KELANG,CNC,N/W,,东南亚,9,4,直达,外五,20,40,40,08-29,09-04,九爪鱼,,,
151913625,SHANGHAI,LAEM CHABANG,KMTC,-,,东南亚,6,7,直达,外一,20,40,40,09-08,09-14,九爪鱼,",包含EBS,CIC",,
151913338,SHANGHAI,PORT KELANG,SINKOR,N/W,,东南亚,10,5,直达,外港,20,40,40,08-30,09-05,九爪鱼,,,
151914884,SHANGHAI,LAEM CHABANG,KMTC,-,,东南亚,7,3,直达,外五,20,40,0,09-11,09-17,九爪鱼,",包含EBS,CIC",,
151915117,SHANGHAI,BANGKOK,SITC,PAT,,东南亚,11,7,直达,外四,20,40,40,09-01,09-07,九爪鱼,",包含EBS,CIC",,
151915116,SHANGHAI,BANGKOK,SITC,PAT,,东南亚,9,3,直达,外四,20,40,40,09-04,09-10,九爪鱼,",包含EBS,CIC",,
151915567,SHANGHAI,LAEM CHABANG,KMTC,-,,东南亚,6,3,直达,外一,20,40,40,09-11,09-17,九爪鱼,",包含EBS,CIC",,
151914685,SHANGHAI,PENANG,CNC,-,,东南亚,10,5,直达,外四,20,40,40,08-30,09-05,九爪鱼,,,
151915927,SHANGHAI,HO CHI MINH,OOCL,"HO CHI MINH,CAT LAI",,东南亚,5,7,直达,外二,26,51,51,08-28,09-03,九爪鱼,,,
151914222,SHANGHAI,HO CHI MINH,IAL,"HO CHI MINH,CAT LAI",,东南亚,5,2,直达,外四,29,59,59,08-28,09-03,九爪鱼,,,
151913849,SHANGHAI,LAEM CHABANG,OOCL,-,,东南亚,10,7,直达,外二,30,60,60,08-28,09-03,九爪鱼,,,
151914733,SHANGHAI,LAEM CHABANG,SINKOR,-,,东南亚,7,3,直达,外五,30,60,60,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151914195,SHANGHAI,BANGKOK,CNC,PAT,,东南亚,8,7,直达,外一,30,60,60,09-01,09-07,九爪鱼,",包含EBS,CIC",,
151913282,SHANGHAI,HO CHI MINH,HMM,-,,东南亚,6,2,直达,外港,30,60,60,08-28,09-03,九爪鱼,,,
151913283,SHANGHAI,HO CHI MINH,HMM,CAT LAI,,东南亚,5,3,直达,外港,30,60,60,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151913853,SHANGHAI,LAEM CHABANG,OOCL,-,,东南亚,9,2,直达,外二,30,60,60,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151914567,SHANGHAI,PASIR GUDANG,CNC,-,,东南亚,14,4,直达,外四,40,80,80,08-28,09-03,九爪鱼,,,
151914734,SHANGHAI,PENANG,SINKOR,-,,东南亚,9,5,直达,外港,40,80,80,08-30,09-05,九爪鱼,,,
151913274,SHANGHAI,SINGAPORE,KMTC,-,,东南亚,8,6,直达,外五,40,80,80,08-28,09-03,九爪鱼,,,
151914869,SHANGHAI,MANILA,MCC,N/S,,东南亚,5,3,直达,外港,40,80,80,08-28,09-03,九爪鱼,,,
151913622,SHANGHAI,JAKARTA,YML,JAKARTA I,,东南亚,9,3,直达,外四,45,90,90,08-28,09-03,九爪鱼,,,
151916115,SHANGHAI,HO CHI MINH,IAL,CAT LAI,,东南亚,6,3,直达,外港,45,90,90,09-04,09-10,九爪鱼,,,
151914162,SHANGHAI,SURABAYA,YML,-,,东南亚,11,3,直达,外四,45,90,90,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151914270,SHANGHAI,BANGKOK,SITC,SAHATHAI,,东南亚,9,6,直达,外四,50,100,100,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151913919,SHANGHAI,HO CHI MINH,HMM,"HO CHI MINH,CAT LAI",,东南亚,7,"3,7",直达,外港,50,100,100,08-28,09-03,九爪鱼,,,
151915720,SHANGHAI,SINGAPORE,OOCL,-,,东南亚,10,"3,5",直达,外港,50,100,100,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151913276,SHANGHAI,SINGAPORE,KMTC,-,,东南亚,9,"2,4",直达,外港,50,100,100,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151913497,SHANGHAI,PORT KELANG,HMM,W/N,,东南亚,9,4,直达,外港,50,140,140,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151915916,SHANGHAI,LAEM CHABANG,IAL,-,,东南亚,7,2,直达,外二,50,100,100,08-28,09-03,九爪鱼,,,
151913672,SHANGHAI,LAEM CHABANG,HMM,-,,东南亚,9,5,直达,外港,50,100,100,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151913939,SHANGHAI,LAEM CHABANG,MCC,-,,东南亚,9,4,直达,外五,50,100,100,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151916113,SHANGHAI,PORT KELANG,IAL,PORT KELANG NORTH,,东南亚,12,1,直达,外港,55,110,110,09-02,09-08,九爪鱼,,,
151916120,SHANGHAI,SINGAPORE,IAL,-,,东南亚,10,"2,4",直达,外港,55,110,110,09-05,09-11,九爪鱼,,,
151916117,SHANGHAI,PORT KELANG,IAL,NORTH/WEST,,东南亚,12,4,直达,外港,55,110,110,09-05,09-11,九爪鱼,,,
151916116,SHANGHAI,PORT KELANG,IAL,N/W,,东南亚,11,3,直达,外四,55,110,110,09-04,09-10,九爪鱼,,,
151915915,SHANGHAI,GENERAL SANTOS,SITC,-,,东南亚,10,7,直达,外四,60,120,120,08-28,09-03,九爪鱼,,,
151916254,SHANGHAI,HAIPHONG,TSLINE,-,,东南亚,5,"2,5",直达,外五,60,120,120,09-03,09-09,九爪鱼,",包含EBS,CIC",,
151914904,SHANGHAI,JAKARTA,CNC,JAKARTA I,,东南亚,12,6,直达,外港,60,120,120,08-28,09-03,九爪鱼,,,
151915708,SHANGHAI,HO CHI MINH,MCC,CAT LAI,,东南亚,5,1,直达,外港,60,120,120,08-28,09-03,九爪鱼,,,
151914570,SHANGHAI,PORT KELANG,OOCL,WEST,,东南亚,10,5,直达,外港,60,120,120,08-28,09-03,九爪鱼,"包含EBS,CIC",,
151914711,SHANGHAI,HONG KONG,电询,CMCS,,香港线,3,3,直达,外五,60,120,120,08-28,09-03,九爪鱼,"目的港有PCS
出我司代理单",,
151913621,SHANGHAI,PORT KELANG,TSLINE,PORT KELANG WEST,,东南亚,9,1,直达,外港,60,120,120,09-09,09-15,九爪鱼,,,
151915279,SHANGHAI,HAIPHONG,SITC,-,,东南亚,5,3,直达,外四,70,140,140,09-04,09-10,九爪鱼,",包含EBS,CIC",,
151914877,SHANGHAI,PORT KELANG,KMTC,N,,东南亚,8,4,直达,外五,70,140,140,09-12,09-18,九爪鱼,",包含EBS,CIC",,
151914876,SHANGHAI,PORT KELANG,KMTC,PORT KELANG WEST PORT,,东南亚,9,2,直达,外港,70,140,140,09-10,09-16,九爪鱼,"包含EBS,CIC",,
151914863,SHANGHAI,HAIPHONG,SITC,-,,东南亚,5,6,直达,外四,70,140,140,09-07,09-13,九爪鱼,",包含EBS,CIC",,
151915234,SHANGHAI,HONG KONG,JJ,CMCS,,香港线,3,"3,7",直达,外五,70,140,140,08-28,09-03,九爪鱼, 运费含BAF ,,
151914474,SHANGHAI,JAKARTA,SITC,-,,东南亚,11,4,直达,外四,70,140,120,08-28,09-03,九爪鱼,,,
151916135,SHANGHAI,HAIPHONG,SITC,-,,东南亚,5,4,直达,外四,70,140,140,09-05,09-11,九爪鱼,",包含EBS,CIC",,
151914862,SHANGHAI,HAIPHONG,SITC,-,,东南亚,7,5,直达,外四,70,140,140,09-06,09-12,九爪鱼,",包含EBS,CIC",,
151914435,SHANGHAI,HO CHI MINH,IAL,CAT LAI,,东南亚,6,5,直达,外四,70,140,140,08-28,09-03,九爪鱼,,,
151913257,SHANGHAI,MANILA,YML,MANILA SOUTH HARBOUR,,东南亚,6,6,直达,外四,70,140,140,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151913256,SHANGHAI,MANILA,YML,MANILA NORTH PORT,,东南亚,5,6,直达,外四,70,140,140,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151913729,SHANGHAI,KAOHSIUNG,TSLINE,-,,台湾线,3,1,直达,外四,70,140,140,08-28,09-03,九爪鱼,头港,,
151913727,SHANGHAI,KAOHSIUNG,TSLINE,-,,台湾线,4,4,直达,外四,70,140,140,08-28,09-03,九爪鱼,,,
151914722,SHANGHAI,SURABAYA,CNC,-,,东南亚,14,6,直达,外四,70,140,140,08-28,09-03,九爪鱼,,,
151914633,SHANGHAI,HO CHI MINH,CNC,"HO CHI MINH,CAT LAI",,东南亚,8,3,直达,外四,70,140,140,08-28,09-03,九爪鱼,,,
151914492,SHANGHAI,SURABAYA,KMTC,-,,东南亚,11,6,直达,外港,70,140,140,08-31,09-06,九爪鱼,,,
151914882,SHANGHAI,PORT KELANG,KMTC,PORT KELANG NORTH PORT,,东南亚,7,6,直达,外五,70,140,140,09-07,09-13,九爪鱼,",包含EBS,CIC",,
151914881,SHANGHAI,PORT KELANG,KMTC,N/W,,东南亚,7,5,直达,外四,70,140,140,09-06,09-12,九爪鱼,",包含EBS,CIC",,
151914880,SHANGHAI,PORT KELANG,KMTC,PORT KELANG WEST,,东南亚,13,4,直达,外港,70,140,140,09-12,09-18,九爪鱼,,,
151914877,SHANGHAI,PORT KELANG,KMTC,N,,东南亚,8,4,直达,外五,70,140,140,09-12,09-18,九爪鱼,",包含EBS,CIC",,
151914876,SHANGHAI,PORT KELANG,KMTC,PORT KELANG WEST PORT,,东南亚,9,2,直达,外港,70,140,140,09-10,09-16,九爪鱼,"包含EBS,CIC",,
151914863,SHANGHAI,HAIPHONG,SITC,-,,东南亚,5,6,直达,外四,70,140,140,09-07,09-13,九爪鱼,",包含EBS,CIC",,
151915234,SHANGHAI,HONG KONG,JJ,CMCS,,香港线,3,"3,7",直达,外五,70,140,140,08-28,09-03,九爪鱼, 运费含BAF ,,
151914474,SHANGHAI,JAKARTA,SITC,-,,东南亚,11,4,直达,外四,70,140,120,08-28,09-03,九爪鱼,,,
151913314,SHANGHAI,JAKARTA,KMTC,ANX III   CMI I,,东南亚,11,"3,4",直达,外五,70,140,140,09-04,09-10,九爪鱼,"ANX III 码头
CVI  I 码头",,
151914452,SHANGHAI,SURABAYA,SINKOR,-,,东南亚,12,6,直达,外一,80,160,160,09-07,09-13,九爪鱼,",包含EBS,CIC",,
151914930,SHANGHAI,LAT KRABANG,CNC,-,,东南亚,14,"2,5",LAEM CHABANG,外港,80,160,160,08-28,09-03,九爪鱼,,,
151914922,SHANGHAI,JAKARTA,SINKOR,I,,东南亚,12,6,直达,外港,80,160,160,09-07,09-13,九爪鱼,"包含EBS,CIC",,
151914906,SHANGHAI,PORT KELANG,SINKOR,N,,东南亚,8,7,直达,外港,80,160,160,09-06,09-12,九爪鱼,",包含EBS,CIC",,
151915933,SHANGHAI,PENANG,TSLINE,-,,东南亚,12,1,直达,外港,80,160,160,09-09,09-15,九爪鱼,,,
151916080,SHANGHAI,JAKARTA,SINKOR,JAKARTA I,,东南亚,8,6,直达,外一,80,160,160,09-07,09-13,九爪鱼,",包含EBS,CIC",,
151915029,SHANGHAI,PORT KELANG,MCC,W,,东南亚,8,1,直达,外港,85,230,230,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151914289,SHANGHAI,BANGKOK,HMM,PAT,,东南亚,11,5,直达,外港,90,180,180,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151914887,SHANGHAI,TAICHUNG,TSLINE,-,,台湾线,4,1,直达,外四,90,180,180,08-28,09-03,九爪鱼,二港,,
151914888,SHANGHAI,TAICHUNG,TSLINE,-,,台湾线,3,4,直达,外四,90,180,180,08-28,09-03,九爪鱼,,,
151914883,SHANGHAI,PASIR GUDANG,KMTC,-,,东南亚,14,4,直达,外四,90,180,180,09-12,09-18,九爪鱼,",包含EBS,CIC",,
151914581,SHANGHAI,JAKARTA,KMTC,I,,东南亚,10,6,直达,外一,90,180,180,08-28,09-03,九爪鱼,,,
151915502,SHANGHAI,SURABAYA,KMTC,-,,东南亚,14,6,直达,外港,90,180,180,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151915495,SHANGHAI,PASIR GUDANG,HMM,-,,东南亚,8,4,直达,外四,90,240,240,08-28,09-03,九爪鱼,,,
151913792,SHANGHAI,DAVAO,YML,DICT,,东南亚,8,3,直达,外港,90,180,180,08-28,09-03,九爪鱼,,,
151915565,SHANGHAI,PENANG,KMTC,-,,东南亚,10,6,直达,外五,90,180,180,09-07,09-13,九爪鱼,",包含EBS,CIC",,
151915564,SHANGHAI,PENANG,KMTC,-,,东南亚,10,5,直达,外四,90,180,180,09-06,09-12,九爪鱼,",包含EBS,CIC",,
151913863,SHANGHAI,PASIR GUDANG,IAL,-,,东南亚,9,4,直达,外港,90,180,180,09-05,09-11,九爪鱼,,,
151915991,SHANGHAI,JAKARTA,SITC,JAKARTA I,,东南亚,8,6,直达,外一,100,200,160,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151914346,SHANGHAI,SUBIC BAY,SNL,-,,东南亚,7,4,直达,外港,100,200,200,08-28,09-03,九爪鱼,,,
151914333,SHANGHAI,SURABAYA,SITC,-,,东南亚,11,6,直达,外一,100,200,160,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151914797,SHANGHAI,SUBIC BAY,SITC,-,,东南亚,10,3,直达,外四,100,200,200,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151916114,SHANGHAI,SUBIC BAY,SITC,-,,东南亚,10,7,直达,外四,100,200,200,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151914721,SHANGHAI,SIHANOUK VILLE,SITC,-,,东南亚,8,7,直达,外四,100,200,200,09-01,09-07,九爪鱼,",包含EBS,CIC",,
151914891,SHANGHAI,JAKARTA,SINKOR,JAKARTA III,,东南亚,11,3,直达,外五,100,200,200,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151914401,SHANGHAI,SURABAYA,SINKOR,-,,东南亚,14,6,直达,外港,100,160,160,08-31,09-06,九爪鱼,"包含EBS,CIC",,
151914397,SHANGHAI,PENANG,SINKOR,-,,东南亚,9,7,直达,外港,100,200,200,09-08,09-14,九爪鱼,,,
151913874,SHANGHAI,SIHANOUK VILLE,SITC,-,,东南亚,9,5,直达,外四,100,200,200,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151915814,SHANGHAI,PASIR GUDANG,SINKOR,-,,东南亚,14,7,直达,外港,100,200,200,09-08,09-14,九爪鱼,,,
151913252,SHANGHAI,BATANGAS,MCC,-,,东南亚,12,1,HONG KONG,外五,105,210,210,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151913591,SHANGHAI,PENANG,IAL,-,,东南亚,14,"1,3",PORT KELANG,外港,110,220,220,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151915936,SHANGHAI,BANGKOK,TSLINE,PAT,,东南亚,11,6,直达,外一,110,220,220,09-14,09-20,九爪鱼,",包含EBS,CIC",,
151913500,SHANGHAI,PORT KELANG,HMM,W/N,,东南亚,9,5,直达,-,110,220,220,09-06,09-12,九爪鱼,,,
151915036,SHANGHAI,HAIPHONG,HMM,-,,东南亚,5,5,直达,外港,110,220,220,09-06,09-12,九爪鱼,,,
151915937,SHANGHAI,BANGKOK,TSLINE,PAT,,东南亚,7,7,直达,外一,110,220,220,09-08,09-14,九爪鱼,",包含EBS,CIC",,
151915934,SHANGHAI,BANGKOK,TSLINE,PAT,,东南亚,8,3,直达,外一,110,220,220,09-11,09-17,九爪鱼,",包含EBS,CIC",,
151915978,SHANGHAI,PASIR GUDANG,IAL,-,,东南亚,14,"1,3",PORT KELANG,外港,110,220,220,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151913854,SHANGHAI,HAIPHONG,MCC,HICT,,东南亚,5,"3,5",直达,外港,115,230,230,09-04,09-10,九爪鱼,,,
151914861,SHANGHAI,HAIPHONG,MCC,GREEN PORT,,东南亚,5,"3,5",直达,外港,115,230,230,09-04,09-10,九爪鱼,,,
151913842,SHANGHAI,KAOHSIUNG,JJ,-,,台湾线,4,4,直达,外六,120,240,240,08-28,09-03,九爪鱼,,,
151914591,SHANGHAI,TAICHUNG,CUL,-,,台湾线,4,3,直达,外四,120,240,240,08-28,09-03,九爪鱼,,,
151914595,SHANGHAI,KAOHSIUNG,CUL,-,,台湾线,4,4,直达,外四,120,240,240,08-28,09-03,九爪鱼,CMA的船，船靠就截关,,
151914594,SHANGHAI,KAOHSIUNG,CUL,-,,台湾线,3,3,直达,外四,120,240,240,08-28,09-03,九爪鱼,,,
151914593,SHANGHAI,KAOHSIUNG,CUL,-,,台湾线,4,1,直达,外四,120,240,240,08-28,09-03,九爪鱼,,,
151914592,SHANGHAI,TAICHUNG,CUL,-,,台湾线,3,4,直达,外四,120,240,240,08-28,09-03,九爪鱼,CMA的船，船靠就截关,,
151914915,SHANGHAI,KAOHSIUNG,JJ,-,,台湾线,3,7,直达,外六,120,240,240,08-28,09-03,九爪鱼,,,
151914586,SHANGHAI,TAICHUNG,CUL,-,,台湾线,3,1,直达,外四,120,240,240,08-28,09-03,九爪鱼,,,
151914873,SHANGHAI,BANGKOK,KMTC,PAT,,东南亚,7,7,直达,外一,120,240,240,09-08,09-14,九爪鱼,",包含EBS,CIC",,
151914078,SHANGHAI,SIHANOUK VILLE,IAL,-,,东南亚,8,3,直达,外港,120,240,240,08-28,09-03,九爪鱼,此运价适用于8月7日单航次,,
151916074,SHANGHAI,BANGKOK,KMTC,PAT,,东南亚,8,6,直达,外一,120,240,240,09-14,09-20,九爪鱼,,,
151915566,SHANGHAI,BANGKOK,KMTC,PAT,,东南亚,7,3,直达,外一,120,240,240,09-11,09-17,九爪鱼,",包含EBS,CIC",,
151915390,SHANGHAI,LAT KRABANG,YML,-,,东南亚,11,7,LAEM CHABANG,外四,130,260,260,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151915889,SHANGHAI,MOJI,ONTO,太刀浦第2TACHINOURA,,日本,2,6,直达,外四,130,260,260,08-28,09-03,九爪鱼,,,
151915888,SHANGHAI,HAKATA,ONTO,香椎KASHII,,日本,3,6,直达,外四,130,260,260,08-28,09-03,九爪鱼,,,
151915885,SHANGHAI,OSAKA,ONTO,DICT,,日本,4,2,直达,外一,130,260,260,08-28,09-03,九爪鱼,,,
151915884,SHANGHAI,KOBE,ONTO,KGKT PC-18,,日本,4,2,直达,外一,130,260,260,08-28,09-03,九爪鱼,,,
151913388,SHANGHAI,JAKARTA,HMM,-,,东南亚,12,3,直达,外五,130,260,260,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151915871,SHANGHAI,KEELUNG,SNL,-,,台湾线,3,4,直达,外四,130,260,260,08-28,09-03,九爪鱼,,,
151915870,SHANGHAI,KEELUNG,SNL,-,,台湾线,2,7,直达,外一,130,260,260,08-28,09-03,九爪鱼,,,
151915775,SHANGHAI,KOBE,COSCO,泛亚PC-13,,日本,4,7,直达,外一,130,260,260,08-28,09-03,九爪鱼,,,
151915774,SHANGHAI,OSAKA,COSCO,NANKO-R(近畿),,日本,3,7,直达,外一,130,260,260,08-28,09-03,九爪鱼,,,
151915773,SHANGHAI,KOBE,COSCO,泛亚PC-13,,日本,4,2,直达,外一,130,260,260,08-28,09-03,九爪鱼,,,
151915771,SHANGHAI,HAKATA,COSCO,ISLAND CITY(日通）,,日本,3,6,直达,外四,130,260,260,08-28,09-03,九爪鱼,,,
151915770,SHANGHAI,KOBE,COSCO,PC-14,,日本,4,6,直达,外一,130,260,260,08-28,09-03,九爪鱼,,,
151915761,SHANGHAI,MOJI,COSCO,太刀浦2号（东海运）,,日本,4,6,直达,外四,130,260,260,08-28,09-03,九爪鱼,,,
151915760,SHANGHAI,OSAKA,COSCO,NANKO C-1(辰巳),,日本,3,6,直达,外一,130,260,260,08-28,09-03,九爪鱼,,,
151915759,SHANGHAI,OSAKA,COSCO,NANKO C-8(日东),,日本,3,2,直达,外一,130,260,260,08-28,09-03,九爪鱼,,,
151915248,SHANGHAI,JAKARTA,SITC,-,,东南亚,12,7,直达,外五,130,260,220,08-28,09-03,九爪鱼,,,
151915932,SHANGHAI,SURABAYA,SITC,-,,东南亚,12,7,直达,外港,130,260,220,08-28,09-03,九爪鱼,,,
151914886,SHANGHAI,KEELUNG,TSLINE,-,,台湾线,4,1,直达,外四,140,280,280,08-28,09-03,九爪鱼,三港,,
151913913,SHANGHAI,KOBE,ONTO,KICT PC 14/15,,日本,4,7,直达,外二,140,280,280,08-29,09-04,九爪鱼,,,
151913910,SHANGHAI,OSAKA,ONTO,DICT,,日本,3,7,直达,外二,140,280,280,08-29,09-04,九爪鱼,,,
151916245,SHANGHAI,JAKARTA,HMM,I,,东南亚,12,6,直达,外港,140,280,280,09-07,09-13,九爪鱼,",包含EBS,CIC",,
151916244,SHANGHAI,SURABAYA,HMM,-,,东南亚,14,6,直达,外四,140,280,280,09-07,09-13,九爪鱼,,,
151915054,SHANGHAI,KOBE,CCL,KGKT PC-18,,日本,4,2,直达,外一,140,280,2280,08-29,09-04,九爪鱼,,,
151915517,SHANGHAI,KEELUNG,TSLINE,-,,台湾线,2,4,直达,外四,140,280,280,08-28,09-03,九爪鱼,,,
151914238,SHANGHAI,KOBE,SNL,泛亚PC-13,,日本,3,2,直达,外一,140,280,280,08-28,09-03,九爪鱼,,,
151914237,SHANGHAI,OSAKA,SNL,NANKO C-8(日东),,日本,2,2,直达,外一,140,280,280,08-28,09-03,九爪鱼,,,
151915053,SHANGHAI,OSAKA,CCL,DICT,,日本,3,2,直达,外一,140,280,2280,08-29,09-04,九爪鱼,,,
151915055,SHANGHAI,OSAKA,CCL,DICT,,日本,3,5,直达,外二,145,290,290,08-29,09-04,九爪鱼,,,
151915059,SHANGHAI,HAKATA,CCL,KASHII NO.4-5,,日本,4,6,直达,外一,145,290,290,08-29,09-04,九爪鱼,,,
151915061,SHANGHAI,OSAKA,CCL,DICT,,日本,3,7,直达,外二,145,290,290,08-29,09-04,九爪鱼,,,
151915064,SHANGHAI,KOBE,CCL,KICT PC 14 / 15,,日本,2,7,直达,外二,145,290,290,08-29,09-04,九爪鱼,,,
151915059,SHANGHAI,HAKATA,CCL,KASHII NO.4-5,,日本,4,6,直达,外一,145,290,290,08-29,09-04,九爪鱼,,,
151915056,SHANGHAI,KOBE,CCL,RC--2,,日本,4,5,直达,外二,145,290,290,08-29,09-04,九爪鱼,,,
151914826,SHANGHAI,NAGOYA,COSCO,NUCT,,日本,4,2,直达,外五,150,300,300,08-28,09-03,九爪鱼,,,
151914737,SHANGHAI,LAT KRABANG,KMTC,-,,东南亚,10,3,LAEM CHABANG,外五,150,300,300,08-28,09-03,九爪鱼,",包含EBS,CIC",,
151914518,SHANGHAI,NAGOYA,SITC,-,,日本,3,6,直达,外四,150,300,300,08-28,09-03,九爪鱼,,,
151914901,SHANGHAI,BANGKOK  BMT,CNC,-,,,10,3,LAEM CHABANG,外港,150,200,200,08-28,09-03,九爪鱼,,,
151913638,SHANGHAI,KEELUNG,COSCO,-,,台湾线,5,7,直达,外六,150,300,300,08-28,09-03,九爪鱼,,,
151913637,SHANGHAI,TAICHUNG,COSCO,-,,台湾线,4,7,直达,外六,150,300,300,08-28,09-03,九爪鱼,,,
151913636,SHANGHAI,TAICHUNG,COSCO,-,,台湾线,3,4,直达,外六,150,300,300,08-28,09-03,九爪鱼,,,
151913635,SHANGHAI,KAOHSIUNG,COSCO,-,,台湾线,3,7,直达,外六,150,300,300,08-28,09-03,九爪鱼,,,
151913634,SHANGHAI,KAOHSIUNG,COSCO,-,,台湾线,4,4,直达,外六,150,300,300,08-28,09-03,九爪鱼,,,
151914071,SHANGHAI,NAGOYA,COSCO,NUCT,,日本,3,7,直达,外五,150,300,300,08-28,09-03,九爪鱼,,,
151913254,SHANGHAI,KEELUNG,CUL,-,,台湾线,2,1,直达,外四,150,300,300,08-28,09-03,九爪鱼,,,
151913251,SHANGHAI,KEELUNG,CUL,-,,台湾线,2,4,直达,外四,150,300,300,08-28,09-03,九爪鱼,CMA的船，船靠就截关,,
151915835,SHANGHAI,KOBE,SITC,PORT ISLAND PC-14,,日本,3,5,直达,外一,150,300,300,08-28,09-03,九爪鱼,,,
151915832,SHANGHAI,OSAKA,SITC,DREAM ISLAND,,日本,3,5,直达,外一,150,300,300,08-28,09-03,九爪鱼,,,
