id,起运港,目的港,船公司,目的港挂靠,航线代码,LINE,航程,船期,中转港,港区,20底,40底,40HQ底,起始日期,结束日期,供应商,备注,备注1,备注2
219595,NINGBO,Chittagong（纺织品）,SEALAND,,BGD,SH1-1,11,5/6,,SANQI,1180,2330,2330,2019-08-26,2019-09-01,顺圆,"1.INCLUDE DDF USD30 per BL
2.OWS: 20GP≥21T(G.W)+ USD50；40GP&HQ(货重)<26.4TONS. .
3.MCC 去chittagong 如若提单分票，条款必须显示CY-CFS;运价必须按照纺织品价格+USD100/150/200,并每多签一票需再加USD30/bill",,小柜(20)20.0
219599,NINGBO,Chittagong（纺织品）,SEALAND,,BGD,SH2-1,13,2/3,,SANQI,1180,2330,2330,2019-08-26,2019-09-01,顺圆,"1.INCLUDE DDF USD30 per BL
2.OWS: 20GP≥21T(G.W)+ USD50；40GP&HQ(货重)<26.4TONS. .
3.MCC 去chittagong 如若提单分票，条款必须显示CY-CFS;运价必须按照纺织品价格+USD100/150/200,并每多签一票需再加USD30/bill",,小柜(20)20.0
219597,NINGBO,Chittagong（纺织品）,SEALAND,,BGD,SH1-2,11,5/6,,SANQI,1705,2500,2530,2019-08-26,2019-09-01,顺圆,"1.INCLUDE DDF USD30 per BL
2.OWS: 20GP≥21T(G.W)+ USD50；40GP&HQ(货重)<26.4TONS. .
3.MCC 去chittagong 如若提单分票，条款必须显示CY-CFS;运价必须按照纺织品价格+USD100/150/200,并每多签一票需再加USD30/bill",,小柜(20)20.0
219601,NINGBO,Chittagong（纺织品）,SEALAND,,BGD,SH2-2,13,2/3,,SANQI,1705,2530,2530,2019-08-26,2019-09-01,顺圆,"1.INCLUDE DDF USD30 per BL
2.OWS: 20GP≥21T(G.W)+ USD50；40GP&HQ(货重)<26.4TONS. .
3.MCC 去chittagong 如若提单分票，条款必须显示CY-CFS;运价必须按照纺织品价格+USD100/150/200,并每多签一票需再加USD30/bill",,小柜(20)20.0
217788,NINGBO,Chittagong,YML,,BGD,PS3,16,5/7,Singapore,MEISHAN,891,957,957,2019-08-12,2019-08-18,顺圆,"1.Cut off MON 12:00 am
2.Include LSS USD16/32
3.OWS: 20>17T +$100；
4.FREE TIME 14DAYS,21DAYS+USD30/60，28DAYS+USD75/150
5.Wenzhou + USD100/200,Zhapu + USD100/100  
6.Can SW",CY Cut off：MON 1200,小柜(20)17
218361,NINGBO,Chittagong,YML,,BGD,CPX,16,5/7,Singapore,MEISHAN,891,957,957,2019-08-12,2019-08-18,顺圆,"1.Subject to OWS: 20GP>20.1-24TONS+USD100;
20GP＞24.1-27TONS+USD150;
20GP＞27.1-30TONS+USD200.
2.Include LSS USD16/32
3.Wenzhou + USD100/200,Zhapu + USD100/100  
4.Can SW",,小柜(20)17
221519,NINGBO,Chittagong,ZIM,,BGD,CIX,25,6/1,Port Kelang,DAXIE,910,1100,1100,2019-08-12,2019-08-18,顺圆,"1.Including LSS USD20/TEU,ISPS USD10/10
2.ZHAPU+USD50/100；WENZHOU+USD100/200
3.20GP＞18Ton+USD50",,"小柜(20)18.0,大柜(40)26.0"
209417,NINGBO,Chornomorsk,MSC,,BSEA,TIGER,32,7/3,Port Said East,SIQI,1870,2990,2990,2019-08-26,2019-09-01,顺圆,"1.20GP＞23T+USD100
2.CUT OFF:MON 12:00",,
158622,NINGBO,Cikarang Dry Port,APL,,SEA,CS6,16,6/7,Jakarta,SANQI,N/A,N/A,N/A,2019-08-26,2019-09-01,顺圆,,DOC CUT OFF:Fri 1500,
158623,NINGBO,Cikarang Dry Port,APL,,SEA,AS1,16,5/7,Jakarta,BEISANJISI,N/A,N/A,N/A,2019-08-26,2019-09-01,顺圆,,DOC CUT OFF:Thu 1700,
158624,NINGBO,Cikarang Dry Port,APL,,SEA,FX3,16,2/4,Jakarta,DAXIE,N/A,N/A,N/A,2019-08-26,2019-09-01,顺圆,,DOC CUT OFF:Mon 1200,
205825,NINGBO,Cikarang Dry Port,APL,,SEA,WAX,18,4/6,Jakarta,BEISANJISI,N/A,N/A,N/A,2019-08-26,2019-09-01,顺圆,,"CY CUT OFF:Tue 1200
DOC CUT OFF:Tue 1100",
204223,NINGBO,Cikarang Dry Port,ZIM,by trucking,SEA,CTI,15,3/5,Jakarta,ERQI,470,590,590,2019-08-26,2019-09-01,顺圆,,周三中午12点截箱号,"小柜(20)<=25T,大柜(40)<=26T"
163129,NINGBO,Cikarang Dry Port,SEALAND,,SEA,IA1S,15,7/1,Jakarta,ERQI,494,699,699,2019-08-26,2019-09-01,顺圆,20GP OWS：20GP≥21T+USD25,CY CUT OFF:Sun 1400,
223069,NINGBO,Cikarang Dry Port,EMC,CY-RAMP,SEA,CIT ,16,6/7,Jakarta,BEISANJISI,570,940,940,2019-08-26,2019-09-01,顺圆,,CY CUT OFF:Sat 1200,
168119,NINGBO,Cikarang Dry Port,CNC,,SEA,CHN1,14,6/1,Jakarta,SANQI,625,1150,1150,2019-08-26,2019-09-01,顺圆,"20GP≥21.6 出保函
20GP＜25T，40GP/40HQ＜26T，超过不接",,
162503,NINGBO,Cikarang Dry Port,SITC,,SEA,CKI,14,6/1,Jakarta Utc1,SANQI,515,730,730,2019-08-12,2019-08-18,顺圆,"1.OWS：20GP≥21T+USD30;40GP/40HC≥24T+USD60,
2.Not Through HK/Macao/Taiwan
3.Seawaybill  can't apply，Telex release fee can waive without Original BL
4.POL O/F including:LSS USD15/30(PREPAID)",,
203417,NINGBO,Civitavecchia,MSC,,WMED,JADE,23,6/1,Gioia Tauro,SIQI,1195,2290,2340,2019-08-26,2019-09-01,顺圆,NO OWS,,
215023,NINGBO,Civitavecchia,HPL,,WMED,MD2,34,5/7,Piraeus,SANQI,1050,1900,1950,2019-08-26,2019-09-01,顺圆,"2019.5.1开始 20GP:18~23T+USD100,>23T+USD350",CY CUT OFF:Fri 12:00,
216622,NINGBO,"Cincinnati,OH",OOCL,MAHER,USRIPI,ECC2,38,4/6,"New York,NY",MEISHAN,2840,3130,3130,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
216626,NINGBO,"Cincinnati,OH",OOCL,MAHER,USRIPI,ECX2,33,1/4,"New York,NY",MEISHAN,2840,3130,3130,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
165116,NINGBO,"Cincinnati,OH",COSCON,MAHER,USRIPI,AWE1,38,4/6,"New York,NY",MEISHAN,2880,3370,3370,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.2大柜(40)19.96"
165265,NINGBO,"Cincinnati,OH",COSCON,MAHER,USRIPI,AWE2,33,1/4,"New York,NY",MEISHAN,2880,3370,3370,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.2大柜(40)19.96"
159624,NINGBO,"Cincinnati,OH",MSC,APM,USRIPI,EMPIRE,33,1/3,"New York,NY",MEISHAN,2870,3400,3390,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
164018,NINGBO,"Cincinnati,OH",OOCL,T18,USIPI,PNW2,25,4/6,"Seattle,WA",MEISHAN,3130,3480,3480,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
163986,NINGBO,"Cincinnati,OH",OOCL,LBCT F,USIPI,PCC1,23,5/7,"Long Beach,CA",ERQI,3220,3580,3580,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
215386,NINGBO,"Cincinnati,OH",OOCL,PCT,USIPI,PCC2,25,6/1,"Long Beach,CA",MEISHAN,3220,3580,3580,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
159074,NINGBO,"Cincinnati,OH",ONE,DELTA,USIPI,PN3,22,5/7,"Vancouver,BC",SANQI,3270,3640,3640,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
204017,NINGBO,"Cincinnati,OH",ONE,DELTA,USIPI,PN1,30,3/5,"Vancouver,BC",MEISHAN,3270,3640,3640,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
164419,NINGBO,"Cincinnati,OH",APL,MAHER,USRIPI,AW1,33,1/4,"New York,NY",MEISHAN,2930,3660,3660,2019-08-16,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
168520,NINGBO,"Cincinnati,OH",YML,T18,USIPI,PN3,26,5/7,"Seattle,WA",SANQI,3160,3730,3730,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
204228,NINGBO,"Cincinnati,OH",YML,T4,USIPI,PN1,27,3/5,"Tacoma,WA",MEISHAN,3160,3730,3730,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
159866,NINGBO,"Cincinnati,OH",CMA,MAHER,USRIPI,MANHATTAN BRIDGE,33,1/4,"New York,NY",MEISHAN,3020,3740,3740,2019-08-12,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
160044,NINGBO,"Cincinnati,OH",CMA,MAHER,USRIPI,VESPUCCI,38,4/6,"New York,NY",MEISHAN,3020,3740,3740,2019-08-12,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
159072,NINGBO,"Cincinnati,OH",ONE,GCT,USRIPI,EC2,35,6/1,"New York,NY",MEISHAN,3390,3780,3780,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
159073,NINGBO,"Cincinnati,OH",ONE,NIT,USRIPI,EC1,39,4/6,"Norfolk,VA",ERQI,3390,3780,3780,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
172834,NINGBO,"Cincinnati,OH",ZIM,APM,USRIPI,ZBA,31,1/3,"New York,NY",MEISHAN,3760,3780,3780,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
204018,NINGBO,"Cincinnati,OH",ONE,FAIRVIEW,USIPI,PN1,22,3/5,"Prince Rupert,BC",MEISHAN,3400,3790,3790,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
159637,NINGBO,"Cincinnati,OH",MSC,TTI,USIPI,JAGUAR,25,1/3,"Long Beach,CA",MEISHAN,3040,3800,3800,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
165061,NINGBO,"Cincinnati,OH",COSCON,PCT,USIPI,AAC3,25,6/1,"Long Beach,CA",MEISHAN,3310,3820,3820,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
165062,NINGBO,"Cincinnati,OH",COSCON,APMT,USIPI,AAC2,20,7/2,"Los Angeles,CA",ERQI,3310,3820,3820,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
162164,NINGBO,"Cincinnati,OH",HPL,GCT,USRIPI,EC2,35,6/1,"New York,NY",MEISHAN,3065,3825,3825,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
165095,NINGBO,"Cincinnati,OH",COSCON,FAIRVIEW,USIPI,CPNW,20,6/1,"Prince Rupert,BC",MEISHAN,3330,3840,3840,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
204016,NINGBO,"Cincinnati,OH",ONE,T4,USIPI,PN1,27,3/5,"Tacoma,WA",MEISHAN,3560,3970,3970,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
220198,NINGBO,"Cincinnati,OH",ONE,ITS,USIPI,PS6,22,3/6,"Long Beach,CA",SANQI,3560,3970,3970,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
220871,NINGBO,"Cincinnati,OH",YML,ITS,USIPI,PS6,22,3/6,"Long Beach,CA",SANQI,3350,3980,3980,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
162167,NINGBO,"Cincinnati,OH",HPL,T18,USIPI,PN3,26,5/7,"Seattle,WA",SANQI,3200,3995,3995,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
204770,NINGBO,"Cincinnati,OH",HPL,T4,USIPI,PN1,27,3/5,"Tacoma,WA",MEISHAN,3200,3995,3995,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
208544,NINGBO,"Cincinnati,OH",ZIM,DELTA,USIPI,ZP9,27,4/6,"Vancouver,BC",SANQI,3710,4140,4140,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
164382,NINGBO,"Cincinnati,OH",APL,GGS,USIPI,EX1,28,1/4,"Los Angeles,CA",MEISHAN,3530,4150,4150,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
164384,NINGBO,"Cincinnati,OH",APL,T18,USIPI,WAX,25,4/6,"Seattle,WA",MEISHAN,3530,4150,4150,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
208834,NINGBO,"Cincinnati,OH",APL,PCT,USIPI,CC3,20,6/1,"Long Beach,CA",MEISHAN,3530,4150,4150,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
213269,NINGBO,"Cincinnati,OH",MSK,TTI,USIPI,TP2,20,1/3,"Long Beach,CA",MEISHAN,3351,4195,4195,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
213270,NINGBO,"Cincinnati,OH",MSK,FAIRVIEW,USIPI,TP12,30,1/3,"Prince Rupert,BC",MEISHAN,3351,4195,4195,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.7大柜(40)19.8"
159785,NINGBO,"Cincinnati,OH",CMA,FAIRVIEW,USIPI,TPX,20,6/1,"Prince Rupert,BC",MEISHAN,3420,4240,4240,2019-08-12,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
159784,NINGBO,"Cincinnati,OH",CMA,T18,USIPI,COLUMBUS PNW,25,4/6,"Seattle,WA",MEISHAN,3440,4270,4270,2019-08-12,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
209768,NINGBO,"Cincinnati,OH",CMA,PCT,USIPI,YANGTSE,30,6/1,"Seattle,WA",MEISHAN,3440,4270,4270,2019-08-12,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
211131,NINGBO,"Cincinnati,OH",HSD,TTI,USIPI,UPAS2,25,1/3,"Long Beach,CA",MEISHAN,4190,4460,4460,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
159782,NINGBO,"Cincinnati,OH",CMA,APMT,USIPI,HBB,20,7/2,"Los Angeles,CA",ERQI,3680,4570,4570,2019-08-12,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
159783,NINGBO,"Cincinnati,OH",CMA,LBCT F,USIPI,HIX,23,5/7,"Long Beach,CA",ERQI,3680,4570,4570,2019-08-12,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
209000,NINGBO,"Cincinnati,OH",CMA,PCT,USIPI,YANGTSE,25,6/1,"Long Beach,CA",MEISHAN,3680,4570,4570,2019-08-12,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
216623,NINGBO,"Cleveland,OH",OOCL,MAHER,USRIPI,ECC2,38,4/6,"New York,NY",MEISHAN,2840,3130,3130,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
216627,NINGBO,"Cleveland,OH",OOCL,MAHER,USRIPI,ECX2,33,1/4,"New York,NY",MEISHAN,2840,3130,3130,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
159625,NINGBO,"Cleveland,OH",MSC,APM,USRIPI,EMPIRE,33,1/3,"New York,NY",MEISHAN,2790,3250,3250,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
172833,NINGBO,"Cleveland,OH",ZIM,APM,USRIPI,ZBA,31,1/3,"New York,NY",MEISHAN,3310,3330,3330,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
165117,NINGBO,"Cleveland,OH",COSCON,MAHER,USRIPI,AWE1,38,4/6,"New York,NY",MEISHAN,2880,3370,3370,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.2大柜(40)19.96"
165266,NINGBO,"Cleveland,OH",COSCON,MAHER,USRIPI,AWE2,33,1/4,"New York,NY",MEISHAN,2880,3370,3370,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.2大柜(40)19.96"
164019,NINGBO,"Cleveland,OH",OOCL,T18,USIPI,PNW2,23,4/6,"Seattle,WA",MEISHAN,3130,3480,3480,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
159080,NINGBO,"Cleveland,OH",ONE,DELTA,USIPI,PN3,23,5/7,"Vancouver,BC",SANQI,3130,3490,3490,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
204020,NINGBO,"Cleveland,OH",ONE,DELTA,USIPI,PN1,31,3/5,"Vancouver,BC",MEISHAN,3130,3490,3490,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
162165,NINGBO,"Cleveland,OH",HPL,GCT,USRIPI,EC2,35,6/1,"New York,NY",MEISHAN,2825,3525,3525,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
159078,NINGBO,"Cleveland,OH",ONE,GCT,USRIPI,EC2,35,6/1,"New York,NY",MEISHAN,3210,3580,3580,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
159079,NINGBO,"Cleveland,OH",ONE,NIT,USRIPI,EC1,41,4/6,"Norfolk,VA",ERQI,3210,3580,3580,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
163988,NINGBO,"Cleveland,OH",OOCL,LBCT F,USIPI,PCC1,24,5/7,"Long Beach,CA",ERQI,3220,3580,3580,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
215387,NINGBO,"Cleveland,OH",OOCL,PCT,USIPI,PCC2,24,6/1,"Long Beach,CA",MEISHAN,3220,3580,3580,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
208543,NINGBO,"Cleveland,OH",ZIM,DELTA,USIPI,ZP9,27,4/6,"Vancouver,BC",SANQI,3220,3590,3590,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
204021,NINGBO,"Cleveland,OH",ONE,FAIRVIEW,USIPI,PN1,23,3/5,"Prince Rupert,BC",MEISHAN,3270,3640,3640,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
164420,NINGBO,"Cleveland,OH",APL,MAHER,USRIPI,AW1,33,1/4,"New York,NY",MEISHAN,2930,3660,3660,2019-08-16,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
168522,NINGBO,"Cleveland,OH",YML,T18,USIPI,PN3,28,5/7,"Seattle,WA",SANQI,3160,3730,3730,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
204229,NINGBO,"Cleveland,OH",YML,T4,USIPI,PN1,27,3/5,"Tacoma,WA",MEISHAN,3160,3730,3730,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
159867,NINGBO,"Cleveland,OH",CMA,MAHER,USRIPI,MANHATTAN BRIDGE,33,1/4,"New York,NY",MEISHAN,3020,3740,3740,2019-08-12,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
160045,NINGBO,"Cleveland,OH",CMA,MAHER,USRIPI,VESPUCCI,38,4/6,"New York,NY",MEISHAN,3020,3740,3740,2019-08-12,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
159638,NINGBO,"Cleveland,OH",MSC,TTI,USIPI,JAGUAR,23,1/3,"Long Beach,CA",MEISHAN,3040,3800,3800,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
204019,NINGBO,"Cleveland,OH",ONE,T4,USIPI,PN1,27,3/5,"Tacoma,WA",MEISHAN,3430,3820,3820,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
220199,NINGBO,"Cleveland,OH",ONE,ITS,USIPI,PS6,23,3/6,"Long Beach,CA",SANQI,3430,3820,3820,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
165063,NINGBO,"Cleveland,OH",COSCON,PCT,USIPI,AAC3,24,6/1,"Long Beach,CA",MEISHAN,3310,3870,3870,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
165064,NINGBO,"Cleveland,OH",COSCON,APMT,USIPI,AAC2,21,7/2,"Los Angeles,CA",ERQI,3310,3870,3870,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
165096,NINGBO,"Cleveland,OH",COSCON,FAIRVIEW,USIPI,CPNW,21,6/1,"Prince Rupert,BC",MEISHAN,3330,3890,3890,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
220872,NINGBO,"Cleveland,OH",YML,ITS,USIPI,PS6,23,3/6,"Long Beach,CA",SANQI,3350,3980,3980,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
162168,NINGBO,"Cleveland,OH",HPL,T18,USIPI,PN3,28,5/7,"Seattle,WA",SANQI,3200,3995,3995,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
204771,NINGBO,"Cleveland,OH",HPL,T4,USIPI,PN1,27,3/5,"Tacoma,WA",MEISHAN,3200,3995,3995,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
164385,NINGBO,"Cleveland,OH",APL,GGS,USIPI,EX1,28,1/4,"Los Angeles,CA",MEISHAN,3530,4150,4150,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
164387,NINGBO,"Cleveland,OH",APL,T18,USIPI,WAX,23,4/6,"Seattle,WA",MEISHAN,3530,4150,4150,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
208835,NINGBO,"Cleveland,OH",APL,PCT,USIPI,CC3,21,6/1,"Long Beach,CA",MEISHAN,3530,4150,4150,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
213271,NINGBO,"Cleveland,OH",MSK,TTI,USIPI,TP2,22,1/3,"Long Beach,CA",MEISHAN,3351,4195,4195,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
213272,NINGBO,"Cleveland,OH",MSK,FAIRVIEW,USIPI,TP12,31,1/3,"Prince Rupert,BC",MEISHAN,3351,4195,4195,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.7大柜(40)19.8"
159789,NINGBO,"Cleveland,OH",CMA,FAIRVIEW,USIPI,TPX,21,6/1,"Prince Rupert,BC",MEISHAN,3460,4290,4290,2019-08-12,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
211133,NINGBO,"Cleveland,OH",HSD,TTI,USIPI,UPAS2,23,1/3,"Long Beach,CA",MEISHAN,4190,4460,4460,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
159788,NINGBO,"Cleveland,OH",CMA,T18,USIPI,COLUMBUS PNW,23,4/6,"Seattle,WA",MEISHAN,3600,4470,4470,2019-08-12,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
209769,NINGBO,"Cleveland,OH",CMA,PCT,USIPI,YANGTSE,30,6/1,"Seattle,WA",MEISHAN,3600,4470,4470,2019-08-12,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
159786,NINGBO,"Cleveland,OH",CMA,APMT,USIPI,HBB,21,7/2,"Los Angeles,CA",ERQI,3760,4670,4670,2019-08-12,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
159787,NINGBO,"Cleveland,OH",CMA,LBCT F,USIPI,HIX,24,5/7,"Long Beach,CA",ERQI,3760,4670,4670,2019-08-12,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
209001,NINGBO,"Cleveland,OH",CMA,PCT,USIPI,YANGTSE,24,6/1,"Long Beach,CA",MEISHAN,3760,4670,4670,2019-08-12,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.2大柜(40)19.96"
201175,NINGBO,Cochin,MSK,,IND,FI3,25,1/3,Colombo,BEISANJISI,737,799,799,2019-08-26,2019-09-01,顺圆,"1）APPLY FOR FREE TIMES 21 DAYS
2)Can  SW",,
